"TREASURE"	"TREASURE"	"allowUnitTypes1"	"allowUnitTypes2"	"allowUnitTypes3"	"allowUnitTypes4"	"allowUnitTypes5"	"allowUnitTypes6"	"globalThemeRequired"	"unknown02"	"pickTypes"	"picks"	"undefined01"	"undefined02"	"undefined03"	"undefined04"	"undefined05"	"noDrop"	"levelBoost"	"moneyChanceMultiplier"	"moneyLuckChanceMultiplier"	"moneyAmountMultiplier"	"item1m"	"item1"	"value1"	"item2m"	"item2"	"value2"	"item3m"	"item3"	"value3"	"item4m"	"item4"	"value4"	"item5m"	"item5"	"value5"	"item6m"	"item6"	"value6"	"item7m"	"item7"	"value7"	"item8m"	"item8"	"value8"	"spawnCondition"	"spawnFromMonsterUnitType"	"spawnFromLevelTheme"
"3,60,0,-1,0,-1"	"battle_templar"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	3	103	1	1	690	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	4	-1	-1
"3,60,0,-1,0,-1"	"battle_templar_swords"	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	602	1	1	626	1	1	602	1	1	609	1	1	605	1	0	-1	0	0	-1	0	0	-1	0	4	-1	-1
"3,60,0,-1,0,-1"	"battle_cabalist"	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	753	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	4	-1	-1
"3,60,0,-1,0,-1"	"battle_hunter"	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	3	106	1	3	107	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	4	-1	-1
"3,60,0,-1,0,-1"	"battle_hunter_2hd"	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	350	1	1	359	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	4	-1	-1
"3,60,0,-1,0,-1"	"battle_hunter_dual"	0	0	0	0	0	0	-1	0	0	1	0	0	2	0	0	0	0	0	1	0	1	362	1	1	343	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	4	-1	-1
"3,60,0,-1,0,-1"	"rts_hunter_1"	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	350	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	4	-1	-1
"3,60,0,-1,0,-1"	"rts_hunter_2"	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	384	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	4	-1	-1
"3,60,0,-1,0,-1"	"rts_hunter_3"	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	350	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	4	-1	-1
"3,60,0,-1,0,-1"	"rts_hunter_4"	0	0	0	0	0	0	-1	0	0	1	0	0	2	0	0	0	0	0	1	0	1	343	1	1	343	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	4	-1	-1
"3,60,0,-1,0,-1"	"uber314_templar"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	595	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	4	-1	-1
"3,60,0,-1,0,-1"	"uber314_hunter"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	313	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	4	-1	-1
"3,60,0,-1,0,-1"	"uber314_cabalist"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	811	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	4	-1	-1
"3,60,0,-1,0,-1"	"battle_turret"	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	322	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	4	-1	-1
"3,62,0,-1,0,-1"	"death_tech_body"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	736	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"death_reward"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	2	16	2	4	0	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	4	-1	-1
"3,60,0,-1,0,-1"	"oracle_head"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	28	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"oracle_part_a"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	26	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"oracle_part_b"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	27	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"complete_oracle"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	29	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"hidden_beauty"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	737	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"firstsample_offer"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	32	1	1	1311	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"firstsample_filled"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	33	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"wormhunt_relic"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	34	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"wormhunt_device"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	35	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"secondsample_offer"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	36	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"secondsample_filled"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	37	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"cleanup_offer"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	849	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"helprescue_offer"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	38	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"riftscan_offer"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	39	1	1	40	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"secretmessages_offer"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	41	1	1	42	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"recipe_portalboost_red"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	49	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"recipe_portalboost_green"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	50	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"recipe_portalboost_blue"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	51	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"recipe_powersupply_rrg"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	52	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"recipe_powersupply_rgb"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	53	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"recipe_powersupply_gbb"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	54	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"recipe_powersupply_rbb"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	55	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"recipe_powersupply_rgg"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	56	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"quest_scroll_merchant"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	46	1	1	47	1	1	48	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"portalboost_offer"	0	0	0	0	0	0	-1	0	0	1	0	0	3	0	0	0	0	0	1	0	1	57	10	1	58	10	1	59	10	1	60	10	1	61	10	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"portalboost_gland_tc"	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	43	10	1	44	10	1	45	10	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"trainfix_tc1"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	62	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	1	-1	-1
"3,60,0,-1,0,-1"	"trainfix_tc2"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	63	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	1	-1	-1
"3,60,0,-1,0,-1"	"trainfix_tc3"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	64	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	1	-1	-1
"3,60,0,-1,0,-1"	"triage_offer"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	65	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"thedeep_offer"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1312	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"thesigil_offer"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	66	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"panic_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1527	1	1	1111	1	1	1321	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"strangebrew_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	67	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"strangebrew_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	523	1	1	881	1	1	284	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"bigger_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1529	1	1	1113	1	1	1323	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"dawn_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1119	1	1	1329	1	1	1535	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"day_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	68	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"day_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1532	1	1	1116	1	1	1326	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"night_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1534	1	1	1118	1	1	1328	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"doorfix_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	16	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"bagobones_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	70	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"fangsnort_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	69	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"huntercgs_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	71	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"whitehall_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	72	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_cabalistclasscgs2_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	746	1	1	820	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_templarclasscgs2_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	515	1	1	612	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_hunterclasscgs2_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	325	1	1	346	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_bookstoresearch_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1548	1	1	1129	1	1	1346	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_gpainfest_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1876	1	1	1882	1	1	1892	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_aahunt_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1552	1	1	1132	1	1	1339	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_whitehallcollect_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1545	1	1	1136	1	1	1342	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_usandthem_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1558	1	1	1142	1	1	1464	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_killnoname_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	393	1	1	622	1	1	903	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_dogs_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	560	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_heyyou_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	79	6	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	64	-1	-1
"3,60,0,-1,0,-1"	"quest_lightwelterweight_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1886	1	1	1877	1	1	1890	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_welterweight_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1563	1	1	1147	1	1	1469	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_wandrelic_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1566	1	1	1150	1	1	1472	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_theknockout_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1879	1	1	1885	1	1	1889	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_finddobster_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	80	6	1	85	6	1	95	6	1	105	6	0	-1	0	0	-1	0	0	-1	0	0	-1	0	64	-1	-1
"3,60,0,-1,0,-1"	"quest_shineon_reward"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1880	1	1	1883	1	1	1893	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"minidynamo_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	73	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"thephantom_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	74	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"datacrystals_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	75	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"sandman_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	76	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"crivens_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	77	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"weeman_offer"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	77	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_narrowway_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	120	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_results_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	121	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_mysteriousbibelot_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	122	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_propernotice_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	123	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_saybyetobookie_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	124	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,60,0,-1,0,-1"	"quest_transfusion_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1071	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	2	-1	-1
"3,60,0,-1,0,-1"	"quest_beasley3_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	137	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	2	-1	-1
"3,60,0,-1,0,-1"	"task_flux_modulator_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	138	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	2	-1	-1
"3,60,0,-1,0,-1"	"task_implant_08_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	139	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	2	-1	-1
"3,60,0,-1,0,-1"	"task_id_module2_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	140	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	2	-1	-1
"3,60,0,-1,0,-1"	"task_bodywarms_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	135	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	2	-1	-1
"3,60,0,-1,0,-1"	"task_implant_012_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	141	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	2	-1	-1
"3,60,0,-1,0,-1"	"task_aiding_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	124	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	2	-1	-1
"3,60,0,-1,0,-1"	"task_id_module2a_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	140	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	2	-1	-1
"3,60,0,-1,0,-1"	"task_id_module2b_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	140	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	2	-1	-1
"3,60,0,-1,0,-1"	"task_id_objobj_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	130	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	2	-1	-1
"3,60,0,-1,0,-1"	"task_gem4_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	136	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	2	-1	-1
"3,60,0,-1,0,-1"	"task_claw2_tc"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	142	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	2	-1	-1
"3,60,0,-1,0,-1"	"task_trashbag_01_tc"	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	177	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	2	-1	-1
