LEVELS_RULES	drlgFileName	undefined1	drlgRuleSet	label	minSubs	minSubsNightMare	maxSubs	maxSubsNightMare	attempts	replaceAll	replaceAndCheck	onceForReplacement	mustPlace	weighted	exitRule	deadEndRule	looping	loopLabel	askQuests	randomQuestPercent	questTaskComplete	theme_RunRule	theme_SkipRule
"3,60,0,-1,0,-1"	CT_Rule_15	37	DRLG Necropolis 5		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_16	37	DRLG Necropolis 5		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_18	37	DRLG Necropolis 5		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_19	37	DRLG Necropolis 5		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_25	37	DRLG Necropolis 5		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_20	37	DRLG Necropolis 5		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_21	37	DRLG Necropolis 5		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_23	37	DRLG Necropolis 5		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_Deep	37	DRLG Necropolis 5		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_99	37	DRLG Necropolis 5		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_100	37	DRLG Necropolis 5		0	0	0	0	0	0	1	1	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CTB_Template	37	DRLG_CatacombsB		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_102	37	DRLG_CatacombsB		6	6	6	6	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_103	37	DRLG_CatacombsB		2	2	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_102	37	DRLG_CatacombsB		5	5	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_103	37	DRLG_CatacombsB		2	2	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_102	37	DRLG_CatacombsB		2	2	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_104	37	DRLG_CatacombsB		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_105	37	DRLG_CatacombsB		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_106	37	DRLG_CatacombsB		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_99	37	DRLG_CatacombsB		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CTC_Template	37	DRLG_CatacombsC		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_107	37	DRLG_CatacombsC		4	4	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_108	37	DRLG_CatacombsC		4	4	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_109	37	DRLG_CatacombsC		5	5	6	6	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_112	37	DRLG_CatacombsC		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_113	37	DRLG_CatacombsC		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_110	37	DRLG_CatacombsC		10	10	10	10	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_111	37	DRLG_CatacombsC		13	13	13	13	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_99	37	DRLG_CatacombsC		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CTD_Template	37	DRLG_CatacombsD		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_114	37	DRLG_CatacombsD		14	14	30	30	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_115	37	DRLG_CatacombsD		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_116	37	DRLG_CatacombsD		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_Dark	37	DRLG_CatacombsD		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Template	38	DRLG_ExospectorInt		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	ESI_Rule_01	38	DRLG_ExospectorInt		4	4	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	ESI_Rule_03	38	DRLG_ExospectorInt		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	ESI_Rule_01	38	DRLG_ExospectorInt		3	3	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	ESI_Rule_04	38	DRLG_ExospectorInt		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	ESI_Rule_02	38	DRLG_ExospectorInt		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Template	38	DRLG Mind 314		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	ESI_Rule_01	38	DRLG Mind 314	MindLoop	4	4	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	ESI_Rule_03	38	DRLG Mind 314		1	1	1	1	0	0	0	0	0	0	0	0	5	MindLoop	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	ESI_Rule_01	38	DRLG Mind 314		4	4	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	ESI_Rule_04	38	DRLG Mind 314		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	ESI_Rule_05	38	DRLG Mind 314		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TemplateLowPoly	2	DRLG_LowPolyTest		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_LS_01	63	DRLG_TubeStation		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_CG_01	63	DRLG Covent Garden Station		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_LS_01	63	DRLG_LeicesterSquare		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,62,0,-1,0,-1"	Rule_HB_01	63	DRLG Holborn Station		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_CC_01	63	DRLG Charing Cross Station		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_OC_01	63	DRLG Oxford Circus Station		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_TM_01	63	DRLG Temple Station		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_MN_01	63	DRLG Monument Station		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_LP_01	63	DRLG Liverpool Street Station		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_SP_01	63	DRLG St. Paul's Station		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Template	30	DRLG_TowerOfLondon		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Template_ToL	23	DRLG TestLeadership		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_PC01FinsburySquare	1	DRLG TestingGrounds		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Template_ToF	24	DRLG TestFellowship		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Template_ToB	8	DRLG TestBeauty		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_HavokDemo	1	DRLG_HavokDemo		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Hell_narration	54	DRLG_HellNarration		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Hell02	54	xxx		0	0	0	0	50	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Template	84	DRLG_Forest		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest01	84	DRLG_Forest		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest02	84	DRLG_Forest		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest04	84	DRLG_Forest		1	1	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest03	84	DRLG_Forest		5	5	10	10	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest06	84	DRLG_Forest		1	1	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest07	84	DRLG_Forest		5	5	20	20	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest11	84	DRLG_Forest		4	4	6	6	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest05	84	DRLG_Forest		5	5	20	20	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest08	84	DRLG_Forest		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest09A	84	DRLG_Forest		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest09B	84	DRLG_Forest		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest09C	84	DRLG_Forest		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest09D	84	DRLG_Forest		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest10	84	DRLG_Forest		30	30	60	60	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest14	84	DRLG_Forest		30	30	60	60	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Template	84	DRLG_ForestNOEXIT		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest01	84	DRLG_ForestNOEXIT		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest02	84	DRLG_ForestNOEXIT		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest04	84	DRLG_ForestNOEXIT		1	1	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest03	84	DRLG_ForestNOEXIT		5	5	10	10	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest06	84	DRLG_ForestNOEXIT		1	1	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest07	84	DRLG_ForestNOEXIT		5	5	20	20	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest05	84	DRLG_ForestNOEXIT		5	5	20	20	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest08	84	DRLG_ForestNOEXIT		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_ForestCaveD	84	DRLG_ForestNOEXIT		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_ForestCaveE	84	DRLG_ForestNOEXIT		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_ForestCaveF	84	DRLG_ForestNOEXIT		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest10	84	DRLG_ForestNOEXIT		20	20	50	50	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest14	84	DRLG_ForestNOEXIT		20	20	50	50	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	A_Template	84	DRLG_ForestPath		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest101	84	DRLG_ForestPath		0	0	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest102	84	DRLG_ForestPath		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest103	84	DRLG_ForestPath		2	2	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest104	84	DRLG_ForestPath		3	3	6	6	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest105	84	DRLG_ForestPath		1	1	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest04	84	DRLG_ForestPath		1	1	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest03	84	DRLG_ForestPath		5	5	10	10	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest106	84	DRLG_ForestPath		0	0	3	3	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest07	84	DRLG_ForestPath		5	5	20	20	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest05	84	DRLG_ForestPath		5	5	20	20	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_ForestCaveB	84	DRLG_ForestPath		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_ForestCaveC	84	DRLG_ForestPath		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest10	84	DRLG_ForestPath		40	40	60	60	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest14	84	DRLG_ForestPath		40	40	60	60	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	WDS_Template	84	DRLG_Forestskinny		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	WDS_Rule01	84	DRLG_Forestskinny		8	8	10	10	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	WDS_Rule07	84	DRLG_Forestskinny		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	WDS_Rule02	84	DRLG_Forestskinny		2	2	3	3	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	WDS_Rule03	84	DRLG_Forestskinny		1	1	3	3	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	WDS_Rule04	84	DRLG_Forestskinny		1	1	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	WDS_Rule05	84	DRLG_Forestskinny		4	4	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	WDS_Rule06	84	DRLG_Forestskinny		1	1	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest10	84	DRLG_Forestskinny		5	5	15	15	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Forest14	84	DRLG_Forestskinny		10	10	40	40	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_DAc01	1	DRLG Duel Arena City		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_CityRepALL	1	DRLG Duel Arena City		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,48,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TemplateA	86	DRLG_Stonehenge		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,100,-1,0,-1"		-1			0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TemplateA	31	DRLG_CavesBossA		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_04	31	DRLG_CavesBossA		1	1	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_02	31	DRLG_CavesBossA		1	1	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_04	31	DRLG_CavesBossA		1	1	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_07	31	DRLG_CavesBossA		3	3	6	6	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_03A	31	DRLG_CavesBossA		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_02	31	DRLG_CavesBossA		2	2	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_06	31	DRLG_CavesBossA		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TemplateA	31	DRLG_CavesBossB		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_04	31	DRLG_CavesBossB		1	1	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_02	31	DRLG_CavesBossB		1	1	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_04	31	DRLG_CavesBossB		1	1	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_07	31	DRLG_CavesBossB		3	3	6	6	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_03A	31	DRLG_CavesBossB		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_02	31	DRLG_CavesBossB		2	2	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_06	31	DRLG_CavesBossB		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TemplateA	31	DRLG_CavesBossC		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_04	31	DRLG_CavesBossC		1	1	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_02	31	DRLG_CavesBossC		1	1	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_04	31	DRLG_CavesBossC		1	1	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_07	31	DRLG_CavesBossC		3	3	6	6	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_03A	31	DRLG_CavesBossC		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_02	31	DRLG_CavesBossC		2	2	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_06	31	DRLG_CavesBossC		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
