"QUEST"	"name"	"code"	"style"	"nameStringKey"	"subscriberOnly"	"multiplayerOnly"	"startingQuestCheat"	"questCheatCompleted"	"closeOnComplete"	"repeatable"	"hideQuestLog"	"repeatRateInSeconds"	"skipActivateFanfare"	"skipCompleteFanfare"	"endOfActNumber"	"autoTrackOnActivate"	"autoActivateLevel"	"onlyOneDifficulty"	"questPreReqs01"	"questPreReqs02"	"questPreReqs03"	"questPreReqs04"	"questPreReqs05"	"questPreReqs06"	"questPreReqs07"	"questPreReqs08"	"currentlyUnavailable"	"minLevelPreReq"	"maxLevelPreReq"	"factionTypePreReq"	"factionAmountPreReq"	"levelsPreLoadedWith01"	"levelsPreLoadedWith02"	"levelsPreLoadedWith03"	"levelsPreLoadedWith04"	"levelsPreLoadedWith05"	"levelsPreLoadedWith06"	"levelsPreLoadedWith07"	"levelsPreLoadedWith08"	"levelsPreLoadedWith09"	"levelsPreLoadedWith10"	"levelsPreLoadedWith11"	"levelsPreLoadedWith12"	"levelsPreLoadedWith13"	"levelsPreLoadedWith14"	"levelsPreLoadedWith15"	"levelsPreLoadedWith16"	"startingItemsTreasureClass"	"removeStartingItemsOnComplete"	"offerReward"	"castGiver"	"levelStoryQuestStartsIn"	"castRewarder"	"levelRewarderNpc"	"giverItem"	"giverItemMonster"	"giverItemLevel"	"giverItemDropRate"	"level"	"levelNightmare"	"undefined1"	"experienceMultiplier"	"moneyMultiplier"	"statPoints"	"skillPoints"	"factionTypeReward"	"factionAmountReward"	"InitFunction"	"FreeFunction"	"onEnterGameFunction"	"CompleteFunction"	"warpToOpenOnActivate"	"warpToOpenOnComplete"	"itemsToRemoveOnAbandon01"	"itemsToRemoveOnAbandon02"	"itemsToRemoveOnAbandon03"	"itemsToRemoveOnAbandon04"	"itemsToRemoveOnAbandon05"	"itemsToRemoveOnAbandon06"	"itemsToRemoveOnAbandon07"	"itemsToRemoveOnAbandon08"	"itemsToRemoveOnAbandon09"	"itemsToRemoveOnAbandon10"	"itemsToRemoveOnAbandon11"	"itemsToRemoveOnAbandon12"	"itemsToRemoveOnAbandon13"	"itemsToRemoveOnAbandon14"	"itemsToRemoveOnAbandon15"	"itemsToRemoveOnAbandon16"	"itemsToRemoveOnAbandon17"	"itemsToRemoveOnAbandon18"	"itemsToRemoveOnAbandon19"	"itemsToRemoveOnAbandon20"	"itemsToRemoveOnAbandon21"	"itemsToRemoveOnAbandon22"	"itemsToRemoveOnAbandon23"	"itemsToRemoveOnAbandon24"	"itemsToRemoveOnAbandon25"	"itemsToRemoveOnAbandon26"	"itemsToRemoveOnAbandon27"	"itemsToRemoveOnAbandon28"	"itemsToRemoveOnAbandon29"	"itemsToRemoveOnAbandon30"	"itemsToRemoveOnAbandon31"	"itemsToRemoveOnAbandon32"	"itemsToRemoveOnComplete01"	"itemsToRemoveOnComplete02"	"itemsToRemoveOnComplete03"	"itemsToRemoveOnComplete04"	"itemsToRemoveOnComplete05"	"itemsToRemoveOnComplete06"	"itemsToRemoveOnComplete07"	"itemsToRemoveOnComplete08"	"itemsToRemoveOnComplete09"	"itemsToRemoveOnComplete10"	"itemsToRemoveOnComplete11"	"itemsToRemoveOnComplete12"	"itemsToRemoveOnComplete13"	"itemsToRemoveOnComplete14"	"itemsToRemoveOnComplete15"	"itemsToRemoveOnComplete16"	"itemsToRemoveOnComplete17"	"itemsToRemoveOnComplete18"	"itemsToRemoveOnComplete19"	"itemsToRemoveOnComplete20"	"itemsToRemoveOnComplete21"	"itemsToRemoveOnComplete22"	"itemsToRemoveOnComplete23"	"itemsToRemoveOnComplete24"	"itemsToRemoveOnComplete25"	"itemsToRemoveOnComplete26"	"itemsToRemoveOnComplete27"	"itemsToRemoveOnComplete28"	"itemsToRemoveOnComplete29"	"itemsToRemoveOnComplete30"	"itemsToRemoveOnComplete31"	"itemsToRemoveOnComplete32"	"versionFunction"	"removeOnJoinGame"	"beatGameOnComplete"	"weight"	"radius"	"height"	"flatZTolerance"	"allowedDRLGStyles01"	"allowedDRLGStyles02"	"allowedDRLGStyles03"	"allowedDRLGStyles04"	"allowedDRLGStyles05"	"allowedDRLGStyles06"	"allowedDRLGStyles07"	"allowedDRLGStyles08"	"allowedDRLGStyles09"	"allowedDRLGStyles10"	"allowedDRLGStyles11"	"allowedDRLGStyles12"	"allowedDRLGStyles13"	"allowedDRLGStyles14"	"allowedDRLGStyles15"	"allowedDRLGStyles16"	"levelDestinations01"	"levelDestinations02"	"levelDestinations03"	"levelDestinations04"	"levelDestinations05"	"levelDestinations06"	"levelDestinations07"	"levelDestinations08"	"layoutAdventure"	"objectAdventure"	"treasureRoomClass"	"template"	"descriptionDialog"	"inCompleteDialog"	"completeDialog"	"rewardDialog"	"unavailableDialog"	"acceptButtonText"	"timeLimit"	"objectiveMonster"	"objectiveUnitType"	"objectiveObject"	"disableSpawning"	"objectiveCount"	"collectDropRate"	"collectItem"	"explorePercent"	"spawnNodeLabel"	"spawnCount"	"nameOverrideStringKey"	"nameInLogOverrideStringKey"	"logOverrideState"	"logOverrideString"	"subLevelTypeTruthOld"	"subLevelTypeTruthNew"	"questStateAdvanceToAtSubLevelTrut"	"monsterBoss"	"globalthemeRequired"
"3,60,0,-1,0,-1"	"WantedCC1"	21826	1	11662	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	6	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	39	-1	20	18	-1	-1	-1	1	10	38	0	5	25	0	0	5	100					-1	-1	73	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	73	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	-1	-1	-1	-1	-1	-1	-1		-1	-1	1	320	321	322	-1	-1	1148	0	290	-1	-1	0	1	1	73	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"WantedCC2"	22082	1	11663	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	91	13	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	39	-1	20	18	-1	-1	-1	1	14	42	0	5	25	0	0	5	100					-1	-1	74	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	74	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	35	-1	-1	-1	-1	-1	-1	-1		-1	-1	1	320	321	322	-1	-1	1148	0	480	-1	-1	0	1	1	74	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"TheNarrowWay"	22851	1	11823	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	90	15	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	186	1	72	44	-1	23	41	-1	-1	-1	1	15	40	0	2	4	0	0	6	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	41	-1	-1	-1	-1	-1	-1	-1		-1	-1	6	343	344	345	346	-1	1148	0	-1	-1	-1	0	1	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"EchoesOfTheGold"	23107	1	11829	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	93	15	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	73	44	-1	44	18	-1	-1	-1	1	15	43	0	2	20	1	0	5	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	39	-1	-1	-1	-1	-1	-1	-1		-1	-1	0	347	348	349	350	-1	1148	0	640	-1	-1	0	1	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"PuddingProof"	24899	1	11835	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	94	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	74	44	-1	55	41	-1	-1	-1	1	15	40	0	4	10	0	0	6	100					-1	-1	125	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	125	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	40	-1	-1	-1	-1	-1	-1	-1		-1	-1	1	351	352	353	354	-1	1148	0	227	-1	-1	0	8	0.5	125	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"Knockout"	20034	1	11901	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	8	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	55	46	-1	46	28	-1	-1	-1	1	11	39	0	2	10	0	0	5	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24	-1	-1	-1	-1	-1	-1	-1		-1	-1	2	579	580	581	582	-1	1148	0	519	132	-1	0	20	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"LightWelterweight"	20290	1	11907	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	96	9	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	35	46	-1	46	28	-1	-1	-1	1	11	39	0	2	10	1	0	5	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	26	-1	-1	-1	-1	-1	-1	-1		-1	-1	2	583	584	585	586	-1	1148	0	472	-1	-1	0	12	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"Welterweight"	20546	1	11913	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	97	10	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	36	46	-1	46	28	-1	-1	-1	1	12	39	0	2	10	0	0	5	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	-1	-1	-1	-1	-1	-1		-1	-1	2	587	588	589	590	-1	1148	0	117	-1	-1	0	12	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"Placement"	26179	1	11919	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	8	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	79	48	-1	48	28	-1	-1	-1	1	11	35	0	1	0	0	0	7	50					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24	-1	-1	-1	-1	-1	-1	-1		-1	-1	3	591	592	593	594	-1	1148	0	-1	-1	-1	0	1	1	-1	0.75		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"MonkeysBusiness"	26435	1	11925	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	99	21	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	80	48	-1	56	58	-1	-1	-1	1	19	43	0	1	10	1	0	7	50					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	58	-1	-1	-1	-1	-1	-1	-1		-1	-1	6	595	596	597	598	-1	1148	0	-1	-1	-1	0	1	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"Jaywalker"	26691	1	11931	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	8	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	81	49	-1	49	28	-1	-1	-1	1	11	35	0	1	0	0	0	7	50					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	26	-1	-1	-1	-1	-1	-1	-1		-1	-1	0	599	600	601	602	-1	1148	0	62	-1	-1	0	1	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"FineTime"	26947	1	11937	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	101	12	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	82	49	-1	49	28	-1	-1	-1	1	13	37	0	1	10	0	0	7	50					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	-1	-1	-1	-1	-1	-1	-1		-1	-1	0	603	604	605	606	-1	1148	0	483	-1	-1	0	1	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"SingSmall"	27203	1	11943	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	7	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	83	47	-1	47	18	-1	-1	-1	1	11	39	0	1	0	0	0	5	50					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	-1	-1	-1	-1	-1	-1	-1		-1	-1	4	607	608	609	610	-1	1148	0	-1	-1	274	0	3	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"PutOnAClinic"	27459	1	11949	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	103	13	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	194	1	84	47	-1	47	18	-1	-1	-1	1	14	42	0	1	10	1	0	5	50					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	35	-1	-1	-1	-1	-1	-1	-1		-1	-1	7	611	612	613	614	-1	1148	0	509	-1	-1	0	1	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"WantedTS1"	26690	1	11668	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	15	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	53	-1	22	41	-1	-1	-1	1	15	40	0	5	25	0	0	6	100					-1	-1	76	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	76	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	44	-1	-1	-1	-1	-1	-1	-1		-1	-1	1	320	321	322	-1	-1	1148	0	423	-1	-1	0	1	1	76	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"WantedTS2"	30789	1	11669	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	105	19	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	53	-1	22	41	-1	-1	-1	1	15	40	0	5	25	0	0	6	100					-1	-1	166	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	166	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50	-1	-1	-1	-1	-1	-1	-1		-1	-1	1	320	321	322	-1	-1	1148	0	245	-1	-1	0	1	1	166	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"NoLoveLost"	27715	1	11955	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	93	17	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	85	23	-1	23	41	-1	-1	-1	1	16	41	0	2	10	0	0	6	100					-1	-1	128	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	128	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	-1	-1	-1	-1	-1	-1	-1		-1	-1	1	367	368	369	370	-1	1148	0	383	-1	-1	0	6	0.4	128	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"ParaThyroidOfEvil"	27971	1	11961	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	107	19	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	86	23	-1	23	41	-1	-1	-1	1	17	42	0	2	5	1	0	6	100					-1	-1	129	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	129	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49	-1	-1	-1	-1	-1	-1	-1		-1	-1	1	371	372	373	374	-1	1148	0	179	-1	-1	0	2	0.25	129	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"Results"	28227	1	11967	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	108	21	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	187	1	87	23	-1	61	58	-1	-1	-1	1	19	44	0	3	10	0	0	6	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	58	-1	-1	-1	-1	-1	-1	-1		-1	-1	6	375	376	377	378	-1	1148	0	-1	-1	-1	0	1	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"PatsyProtector"	28483	1	11973	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	90	15	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	88	68	-1	68	38	-1	-1	-1	1	15	41	0	3	5	0	0	6	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	38	-1	-1	-1	-1	-1	-1	-1		-1	-1	5	379	380	381	382	-1	1148	0	-1	-1	-1	0	1	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"MysteriousBibelot"	28739	1	11979	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	110	15	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	1	89	-1	-1	51	41	122	-1	-1	1	16	42	0	1	12.5	0	0	6	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	41	-1	-1	-1	-1	-1	-1	-1		-1	-1	6	383	384	385	386	-1	1148	0	-1	-1	-1	0	1	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
