"LEVEL"	"name"	"code"	"bitfieldIndex"	"unknown1"	"defaultSubLevel"	"previousLevel"	"nextLevel"	"levelDisplayName"	"floorSuffixName"	"finalSuffixFloorName"	"town"	"alwaysActive"	"startingLocation"	"unknown2"	"levelRestartRedirect"	"portalAndRecallLoc"	"firstPortalandRecallLoc"	"safe"	"subLevelTownPortal"	"tutorial"	"disableTownPortals"	"onEnterClearBadStates"	"playerOwnedCannotDie"	"hardcoreDeadCanVisit"	"canFormAutoParties"	"CameraDollyScale"	"minZ"	"maxZ"	"visibilityOpacity"	"fixedOrientation"	"orientedToMap"	"allowRandomOrientation"	"hellriftChancePercent"	"hellriftSubLevel1"	"madLibs"	"properNames"	"adjectives"	"nouns"	"affixs"	"suffixs"	"subLevel1"	"subLevel2"	"subLevel3"	"subLevel4"	"subLevel5"	"subLevel6"	"subLevel7"	"subLevel8"	"autoWaypoint"	"multiplayerOnly"	"useTeamColors"	"waypoint"	"srvLevelType"	"playerMax"	"monsterLevel"	"monsterLevelNightmare"	"unknown3"	"monsterLevelFromParentLevel"	"monsterLevelFromActivator"	"monsterLevelActivatorDelta"	"selectRandomThemePct"	"partySizeRecommended"	"questSpawnClass"	"interactableSpawnClass"	"stringEnter"	"stringLeave"	"championSpawnChancePercentAtEachSpawnLocation"	"uniqueMonsterChancePercent"	"mapX"	"mapY"	"firstLevel"	"firstLevelCheating"	"playerExpLevel"	"startingGold"	"bonusStartingTreasure"	"sequenceNumber"	"blank"	"worldMapRow"	"worldMapCol"	"worldMapFrame"	"worldMapFrameUnexplored"	"worldMapColor"	"worldMapLabelPos"	"worldMapLabelXOffs"	"worldMapLabelYOffs"	"worldMapConnectIDs1"	"worldMapConnectIDs2"	"worldMapConnectIDs3"	"worldMapConnectIDs4"	"worldMapConnectIDs5"	"worldMapConnectIDs6"	"worldMapConnectIDs7"	"worldMapConnectIDs8"	"adventureChancePercent"	"numAdventures"	"enableRoomReset"	"roomResetDelayInSeconds"	"roomResetWhenMonstersBelowPercent"	"monsterRoomDensityMultiplier"	"contentsAlwaysRevealed"	"scriptPlayerEnterLevel"	"allowOverworldTravel"
"3,1,0,-1,0,-1"	"PerformanceTestLevelC"	26947	168	0	0	-1	-1	8676	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"MonsterTestLevel"	27203	169	0	0	-1	-1	8677	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"LevelExperiment"	27459	170	0	0	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	10	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"UndergroundPassage"	27715	171	0	0	-1	-1	8678	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	10	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"MiniTubesDepot"	27971	172	0	0	-1	-1	8679	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0.12	10	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	10	"26,1,0"	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"MiniTubesShort"	24900	173	0	0	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0.12	10	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	10	"26,1,0"	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"MiniTubesAndRooms"	28227	174	0	0	-1	-1	8681	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0.12	10	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	10	"26,1,0"	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"MiniTubes"	28483	175	0	0	-1	-1	8682	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0.12	10	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	10	"26,1,0"	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"MiniTubesStationA"	28739	176	0	0	-1	-1	8683	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0.12	10	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	10	"26,1,0"	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"IndustrialRooms"	28995	177	0	0	-1	-1	8684	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0.12	10	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	10	"26,1,0"	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"IndustrialHalls"	29251	178	0	0	-1	-1	8685	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0.12	10	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	10	"26,1,0"	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"IndustrialTubes"	29507	179	0	0	-1	-1	8686	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0.12	10	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	10	"26,1,0"	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"MiniRooms"	29763	180	0	0	-1	-1	8687	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0.12	10	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	10	"26,1,0"	0	-1	-1	1.15	0	0	0
"3,60,0,-1,0,-1"	"MiniRoomsAdventure"	30019	181	0	0	-1	-1	8648	-1	-1	0	0	0	-1	0	0	0	0	-1	0	1	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	1	0	0	0	0	-1	-1	-1	-1	0.25	10	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	10	"26,1,0"	0	-1	-1	1.15	0	0	0
"3,60,0,-1,0,-1"	"MiniRoomsAdventureChampion"	30275	182	0	0	-1	-1	8649	-1	-1	0	0	0	-1	0	0	0	0	-1	0	1	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	1	0	0	0	0	-1	-1	-1	-1	0.5	100	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	10	"26,1,0"	0	-1	-1	1.15	0	0	0
"3,60,0,-1,0,-1"	"MiniRoomsAdventureTreasure"	30531	183	0	0	-1	-1	8650	-1	-1	0	0	0	-1	0	0	0	0	-1	0	1	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	1	0	0	0	0	-1	-1	-1	-1	0.25	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	10	"26,1,0"	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"MiniRoomsDark"	30787	184	0	0	-1	-1	8688	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0.12	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	10	"26,1,0"	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"MiniTubesHole"	31043	185	0	0	-1	-1	8689	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0.12	10	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,60,0,-1,0,-1"	"MiniSewersAdventure"	31299	186	0	0	-1	-1	8648	-1	-1	0	0	0	-1	0	0	0	0	-1	0	1	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	1	0	0	0	0	-1	-1	-1	-1	0.25	10	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	10	"26,1,0"	0	-1	-1	1.15	0	0	0
"3,60,0,-1,0,-1"	"MiniSewersAdventureChampion"	16708	187	0	0	-1	-1	8649	-1	-1	0	0	0	-1	0	0	0	0	-1	0	1	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	1	0	0	0	0	-1	-1	-1	-1	0.5	100	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	10	"26,1,0"	0	-1	-1	1.15	0	0	0
"3,60,0,-1,0,-1"	"MiniSewersAdventureTreasure"	16964	188	0	0	-1	-1	8650	-1	-1	0	0	0	-1	0	0	0	0	-1	0	1	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	1	0	0	0	0	-1	-1	-1	-1	0.25	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	10	"26,1,0"	0	-1	-1	1.15	0	0	0
"3,60,0,-1,0,-1"	"HellTower"	17220	189	0	0	-1	-1	8625	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	"710,26,7,26,8,3,33,0"	"26,34,0"	0	0	0	0	0	0	-1	-1	-1	-1	0.12	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,60,0,-1,0,-1"	"HellTowerFawkes"	17476	190	0	0	-1	-1	8624	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	"710,26,4,26,5,3,33,0"	"26,32,0"	0	0	0	0	0	0	-1	-1	-1	-1	0.12	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,60,0,-1,0,-1"	"HellTowerHellPortal"	17732	191	0	0	-1	193	8626	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	"26,1,0"	"26,30,0"	0	0	0	0	0	0	-1	-1	-1	-1	0.12	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,60,0,-1,0,-1"	"HellTowerHellPortalPrevious"	17988	192	0	0	-1	-1	8627	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	"26,1,0"	"26,30,0"	0	0	0	0	0	0	-1	-1	-1	-1	0.12	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,60,0,-1,0,-1"	"HellTowerAdventure"	18244	193	0	0	-1	-1	8628	-1	-1	0	0	0	-1	0	0	0	0	-1	0	1	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	1	0	0	0	0	-1	-1	-1	-1	0.25	50	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,60,0,-1,0,-1"	"HellDungeon"	18500	194	0	0	-1	-1	8629	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	"710,26,4,26,5,3,33,0"	"26,32,0"	0	0	0	0	0	0	-1	-1	-1	-1	0.12	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,60,0,-1,0,-1"	"HellDungeonAdventure"	18756	195	0	0	-1	-1	8591	-1	-1	0	0	0	-1	0	0	0	0	-1	0	1	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	1	0	0	0	0	-1	-1	-1	-1	0.25	10	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,60,0,-1,0,-1"	"MiniCavesAdventure"	22340	196	0	0	-1	-1	8648	-1	-1	0	0	0	-1	0	0	0	0	-1	0	1	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	1	0	0	0	0	-1	-1	-1	-1	0.25	10	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	10	"26,1,0"	0	-1	-1	1.15	0	0	0
"3,60,0,-1,0,-1"	"MiniCavesAdventureChampion"	22596	197	0	0	-1	-1	8649	-1	-1	0	0	0	-1	0	0	0	0	-1	0	1	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	1	0	0	0	0	-1	-1	-1	-1	0.5	100	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	10	"26,1,0"	0	-1	-1	1.15	0	0	0
"3,60,0,-1,0,-1"	"MiniCavesAdventureTreasure"	29252	198	0	0	-1	-1	8650	-1	-1	0	0	0	-1	0	0	0	0	-1	0	1	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	1	0	0	0	0	-1	-1	-1	-1	0.25	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	10	"26,1,0"	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"MiniCity"	29764	199	0	0	-1	-1	8690	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	4	-1	-1	0.12	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"MiniCityRare"	30020	200	0	0	-1	-1	8691	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	4	-1	-1	0.12	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"AlleyCity"	30276	201	0	0	-1	-1	8692	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	4	-1	-1	0.12	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"BoulevardCity"	30532	202	0	0	-1	-1	8693	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	4	-1	-1	0.12	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"ParkCity"	30788	203	0	0	-1	-1	8694	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	4	-1	-1	0.12	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"River"	20292	204	0	0	-1	-1	8695	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0.12	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,63,0,-1,0,-1"	"CharacterCreation"	20548	205	0	0	-1	-1	8620	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,100,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,20,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"HavokDemo"	21060	208	0	0	-1	-1	8594	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"NVIDIADemo"	21316	209	0	0	-1	-1	8623	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	"26,1,0"	"26,1,0"	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"LowPolyTest"	21572	210	0	0	-1	-1	8696	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0.12	10	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"HellNarration"	23108	211	0	0	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
