ROOM_INDEX	name	outDoor	outDoorVisibility	computeAmbientOcclusion	noMonsterSpawn	noAdventures	noSubLevelEntrance	occupiesNodes	raisesNodes	fullCollision	dontObstructSound	dontOccludeVisibility	thirdPersonCameraIgnore	rtsCameraIgnore	havokSliceType	roomVersion	nodeBuffer	reverbEnvironment	backGroundSound	noGore	noHumans
"3,60,0,-1,0,-1"	Abyss\ramp_C	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\ramp_C_cap	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\ramp_Ca	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\ramp_Ca_cap	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\ramp_Ca_cap_A	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\ramp_Cb	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\ramp_Cc	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_cap	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_capA	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_end_A	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_end_B	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_end_C	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\flat_2xd	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\door	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\core	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\coreA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\coreB	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\coreC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\cap	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\capA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\capB	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\capC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\wing	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\wingA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\wingB	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\wingC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\end	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\endA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\endB	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\endC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\end_Portal	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\stairL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\stairLa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\stairR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\stairRa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,60,0,-1,0,-1"	City\Treasury\base	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	16	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,48,30,-1,0,-1"		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	-1
"3,60,0,-1,0,-1"	City\Park\cemetery_entrance_A	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	City\Park\cemetery1x1a	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	City\Park\cemetery_edge_A	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	City\Park\cemetery_edge_inA	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	City\Park\cemetery_edge_outA	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	City\Park\cemetery_inA	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
"3,60,0,-1,0,-1"	City\Park\cemetery_sideA	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	9	-1	-1
