ReferenceId	Unknown1	StringId	Unknown2	String	Attribute1	Attribute2	Attribute3	Attribute4
15346	6834	fla cursed_ring_boss3	0	"Of all base passions, fear is the most accursed.\n- William Shakespeare"	Singular	Default		
15346	6834	fla cursed_ring_boss3	0	"Of all base passions, fear is the most accursed.\n- William Shakespeare"	Plural			
15347	6835	ring_boss3	0	Dreadnaught's Ring	Singular	Default		
15347	6835	ring_boss3	0	ring_boss3	Plural			
15348	6836	ring_boss3_unique	0	Dreadnaught's Masterwork Band	Singular	Default		
15348	6836	ring_boss3_unique	0	ring_boss3_unique	Plural			
15349	6837	fla ring_boss3	0	"Behold, I have refined thee, but not with silver; I have chosen thee in the furnace of affliction.\n- Isaiah 48:10 "	Singular	Default		
15349	6837	fla ring_boss3	0	"Behold, I have refined thee, but not with silver; I have chosen thee in the furnace of affliction.\n- Isaiah 48:10 "	Plural			
15350	6838	cursed_ring_boss4	0	Fulcrum's Spiteful Scalework	Singular	Default		
15350	6838	cursed_ring_boss4	0	cursed_ring_boss4	Plural			
15351	6839	fla cursed_ring_boss4	0	Spite and hatred go hand in hand.\n- Seeker Crowe	Singular	Default		
15351	6839	fla cursed_ring_boss4	0	Spite and hatred go hand in hand.\n- Seeker Crowe	Plural			
15352	6840	ring_boss4	0	Fulcrum's Scale	Singular	Default		
15352	6840	ring_boss4	0	ring_boss4	Plural			
15353	6841	ring_boss4_unique	0	Fulcrum's Masterwork Scale	Singular	Default		
15353	6841	ring_boss4_unique	0	ring_boss4_unique	Plural			
15354	6842	fla ring_boss4	0	Measure not by the scale of perfection the meager product of reality.\n- Friedrich von Schiller	Singular	Default		
15354	6842	fla ring_boss4	0	Measure not by the scale of perfection the meager product of reality.\n- Friedrich von Schiller	Plural			
15355	6843	cursed_ring_boss5	0	Squadro's Cursed Crystal	Singular	Default		
15355	6843	cursed_ring_boss5	0	cursed_ring_boss5	Plural			
15356	6844	fla cursed_ring_boss5	0	To me death is not a fearful thing. It's living that's cursed.\n- Jim Jones	Singular	Default		
15356	6844	fla cursed_ring_boss5	0	To me death is not a fearful thing. It's living that's cursed.\n- Jim Jones	Plural			
15357	6845	ring_boss5	0	Squadro's Prism	Singular	Default		
15357	6845	ring_boss5	0	ring_boss5	Plural			
15358	6846	ring_boss5_unique	0	Squadro's Masterwork Crystal	Singular	Default		
15358	6846	ring_boss5_unique	0	ring_boss5_unique	Plural			
15359	6847	fla ring_boss5	0	"In the attitude of silence the soul finds the path in an clearer light, and what is elusive and deceptive resolves itself into crystal clearness.\n- Mahatma Ghandi"	Singular	Default		
15359	6847	fla ring_boss5	0	"In the attitude of silence the soul finds the path in an clearer light, and what is elusive and deceptive resolves itself into crystal clearness.\n- Mahatma Ghandi"	Plural			
15360	6848	Dye_Kit_Talox_Fire	0	Ultimate Flame Dye Kit	Singular	Default		
15360	6848	Dye_Kit_Talox_Fire	0	Ultimate Flame Dye Kits	Plural			
15361	6849	Dye_Kit_Talox_Physical	0	Ultimate Steel Dye Kit	Singular	Default		
15361	6849	Dye_Kit_Talox_Physical	0	Ultimate Steel Dye Kits	Plural			
15362	6850	Dye_Kit_Talox_Toxic	0	Ultimate Venom Dye Kit	Singular	Default		
15362	6850	Dye_Kit_Talox_Toxic	0	Ultimate Venom Dye Kits	Plural			
15363	6851	Dye_Kit_Talox_Spectral	0	Ultimate Rift Dye Kit	Singular	Default		
15363	6851	Dye_Kit_Talox_Spectral	0	Ultimate Rift Dye Kits	Plural			
15364	6852	affix sub TechUber	0	Sentinel [item]	English			
15365	6853	affix sub TechUber2	0	Angelic [item]	English			
15366	6854	affix sub PowerUber	0	Onslaught [item]	English			
15367	6855	affix sub PowerUber2	0	Overlord [item]	English			
15368	6856	affix mythic	0	Mythic [item]	English			
15369	6857	affix mythic desc	0	Mythic	English			
15370	6858	affix negative	0	Double-Edged [item]	English			
15371	6859	affix negative desc	0	Double-Edged	English			
15372	6860	affix sub dam aug weapon mythic	0	Heavenly [item]	English			
15373	6861	affix sub dam aug weapon mythic desc	0	Heavenly	English			
15374	6862	affix sub dmg boost phys fire weap mythic	0	Fulminating [item]	English			
15375	6863	affix sub dmg boost phys fire weap mythic desc	0	Fulminating	English			
15376	6864	affix sub dmg boost phys elec weap mythic	0	Crashing [item]	English			
15377	6865	affix sub dmg boost phys elec weap mythic desc	0	Crashing	English			
15378	6866	affix sub dmg boost phys spec weap mythic	0	Soulblasting [item]	English			
15379	6867	affix sub dmg boost phys spec weap mythic desc	0	Soulblasting	English			
15380	6868	affix sub dmg boost phys toxic weap mythic	0	Pernicous [item]	English			
15381	6869	affix sub dmg boost phys toxic weap mythic desc	0	Pernicous	English			
15382	6870	affix sub dmg boost fire elec weap mythic	0	Pyrostatic [item]	English			
15383	6871	affix sub dmg boost fire elec weap mythic desc	0	Pyrostatic	English			
15384	6872	affix sub dmg boost fire spec weap mythic	0	Consumed [item]	English			
15385	6873	affix sub dmg boost fire spec weap mythic desc	0	Consumed	English			
15386	6874	affix sub dmg boost fire toxic weap mythic	0	Sulfuric [item]	English			
15387	6875	affix sub dmg boost fire toxic weap mythic desc	0	Sulfuric	English			
15388	6876	affix sub dmg boost elec spec weap mythic	0	Surging [item]	English			
15389	6877	affix sub dmg boost elec spec weap mythic desc	0	Surging	English			
15390	6878	affix sub dmg boost elec toxic weap mythic	0	Crackling [item]	English			
15391	6879	affix sub dmg boost elec toxic weap mythic desc	0	Crackling	English			
15392	6880	affix sub dmg boost spec toxic weap mythic	0	Infesting [item]	English			
15393	6881	affix sub dmg boost spec toxic weap mythic desc	0	Infesting	English			
15394	6882	affix sub sfx boost phys weap mythic	0	Deadening [item]	English			
15395	6883	affix sub sfx boost phys weap mythic desc	0	Deadening	English			
15396	6884	affix sub sfx boost fire weap mythic	0	Immolating [item]	English			
15397	6885	affix sub sfx boost fire weap mythic desc	0	Immolating 	English			
15398	6886	affix sub sfx boost elec weap mythic	0	Incapacitating [item]	English			
15399	6887	affix sub sfx boost elec weap mythic desc	0	Incapacitating	English			
15400	6888	affix sub sfx boost spec weap mythic	0	Sanctified [item]	English			
15401	6889	affix sub sfx boost spec weap mythic desc	0	Sancitified	English			
15402	6890	affix sub sfx boost toxic weap mythic	0	Corrupted [item]	English			
15403	6891	affix sub sfx boost toxic weap mythic desc	0	Corrupted	English			
15404	6892	affix sub crit chance add mythic	0	Nemesis' [item]	English			
15405	6893	affix sub crit chance add mythic desc	0	Nemesis'	English			
15406	6894	affix sub radius boost weap mythic	0	Global [item]	English			
15407	6895	affix sub radius boost weap mythic desc	0	Global	English			
15408	6896	affix sub range boost mythic	0	Astronomic [item]	English			
15409	6897	affix sub range boost mythic desc	0	Astronomic	English			
15410	6898	affix sub precision bonus mythic	0	Elite Marksman's [item]	English			
15411	6899	affix sub precision bonus mythic desc	0	Elite Marksman	English			
15412	6900	affix sub proc toxic nova mythic	0	Vile [item]	English			
15413	6901	affix sub proc toxic nova mythic desc	0	Vile	English			
15414	6902	affix sub proc fire nova mythic	0	Torrid [item]	English			
15415	6903	affix sub proc fire nova mythic desc	0	Torrid	English			
15416	6904	affix sub proc spectral nova mythic	0	Flailing [item]	English			
15417	6905	affix sub proc spectral nova mythic desc	0	Flailing	English			
15418	6906	affix sub proc charged bolt nova mythic	0	Raging [item]	English			
15419	6907	affix sub proc charged bolt nova mythic desc	0	Raging	English			
15420	6908	affix sub proc arc jumper mythic	0	Puncturing [item]	English			
15421	6909	affix sub proc arc jumper mythic desc	0	Puncturing	English			
15422	6910	affix sub proc blaze pistol mythic	0	Flaring [item]	English			
15423	6911	affix sub proc blaze pistol mythic desc	0	Flaring	English			
15424	6912	affix sub proc frag blaster mythic	0	Echoing [item]	English			
15425	6913	affix sub proc frag blaster mythic desc	0	Echoing	English			
15426	6914	affix sub proc hyper slicer mythic	0	Attenuating [item]	English			
15427	6915	affix sub proc hyper slicer mythic desc	0	Attenuating	English			
15428	6916	affix sub pet damage weapon mythic	0	Commanding [item]	English			
15429	6917	affix sub pet damage weapon mythic desc	0	Commanding	English			
15430	6918	affix sub will armor mythic	0	Pontific [item]	English			
15431	6919	affix sub will armor mythic desc	0	Pontific	English			
15432	6920	affix sub str armor mythic	0	Intrepid [item]	English			
15433	6921	affix sub str armor mythic desc	0	Intrepid	English			
15434	6922	affix sub acc armor mythic	0	Hawk's [item]	English			
15435	6923	affix sub acc armor mythic desc	0	Hawk's	English			
15436	6924	affix sub sta armor mythic	0	Colossal [item]	English			
15437	6925	affix sub sta armor mythic desc	0	Colossal	English			
15438	6926	affix sub all stat armor scaled mythic	0	Heroic [item]	English			
15439	6927	affix sub all stat armor scaled mythic desc	0	Heroic	English			
15440	6928	affix sub hp armor mythic	0	Full-Bodied [item]	English			
15441	6929	affix sub hp armor mythic desc	0	Full-Bodied	English			
15442	6930	affix sub hp pct armor mythic	0	Immortalizing [item]	English			
15443	6931	affix sub hp pct armor mythic desc	0	Immortalizing	English			
15444	6932	affix sub power armor mythic	0	Rejuvenating [item]	English			
15445	6933	affix sub power armor mythic desc	0	Rejuvenating	English			
15446	6934	affix sub speed mythic	0	Accelerating [item]	English			
15447	6935	affix sub speed mythic desc	0	Accelerating	English			
15448	6936	affix sub luck mythic	0	Prophetic [item]	English			
15449	6937	affix sub luck mythic desc	0	Prophetic	English			
15450	6938	affix sub proc all mythic	0	Prismatically Charged [item]	English			
15451	6939	affix sub proc all mythic desc	0	Prismatically Charged	English			
15452	6940	affix sub pet damage armor mythic	0	Dominating [item]	English			
15453	6941	affix sub pet damage armor mythic desc	0	Dominating	English			
15454	6942	affix sub dam aug mod mythic	0	Heavenly [item]	English			
15455	6943	affix sub dam aug mod mythic desc	0	Heavenly	English			
15456	6944	affix sub dmg boost phys fire mod mythic	0	Disintegrating [item]	English			
15457	6945	affix sub dmg boost phys fire mod mythic desc	0	Disintegrating	English			
15458	6946	affix sub dmg boost phys elec mod mythic	0	Clamorous [item]	English			
15459	6947	affix sub dmg boost phys elec mod mythic desc	0	Clamorous	English			
15460	6948	affix sub dmg boost phys spec mod mythic	0	Wailing [item]	English			
15461	6949	affix sub dmg boost phys spec mod mythic desc	0	Wailing	English			
15462	6950	affix sub dmg boost phys toxic mod mythic	0	Corrosive [item]	English			
15463	6951	affix sub dmg boost phys toxic mod mythic desc	0	Corrosive	English			
15464	6952	affix sub dmg boost fire elec mod mythic	0	Conflagrant [item]	English			
15465	6953	affix sub dmg boost fire elec mod mythic desc	0	Conflagrant	English			
15466	6954	affix sub dmg boost fire spec mod mythic	0	Cindering [item]	English			
15467	6955	affix sub dmg boost fire spec mod mythic desc	0	Cindering	English			
15468	6956	affix sub dmg boost fire toxic mod mythic	0	Acidic [item]	English			
15469	6957	affix sub dmg boost fire toxic mod mythic desc	0	Acidic	English			
15470	6958	affix sub dmg boost elec spec mod mythic	0	Enrapturing [item]	English			
15471	6959	affix sub dmg boost elec spec mod mythic desc	0	Enrapturing	English			
15472	6960	affix sub dmg boost elec toxic mod mythic	0	Putrefying [item]	English			
15473	6961	affix sub dmg boost elec toxic mod mythic desc	0	Putrefying	English			
15474	6962	affix sub dmg boost spec toxic mod mythic	0	Preternatural [item]	English			
15475	6963	affix sub dmg boost spec toxic mod mythic desc	0	Preternatural	English			
15476	6964	affix sub sfx boost phys mod mythic	0	Deadening [item]	English			
15477	6965	affix sub sfx boost phys mod mythic desc	0	Deadening	English			
15478	6966	affix sub sfx boost fire mod mythic	0	Immolating [item]	English			
15479	6967	affix sub sfx boost fire mod mythic desc	0	Immolating	English			
15480	6968	affix sub sfx boost elec mod mythic	0	Incapacitating [item]	English			
15481	6969	affix sub sfx boost elec mod mythic desc	0	Incapacitating	English			
15482	6970	affix sub sfx boost spec mod mythic	0	Sanctified [item]	English			
15483	6971	affix sub sfx boost spec mod mythic desc	0	Sancitified	English			
15484	6972	affix sub sfx boost toxic mod mythic	0	Corrupted [Item]	English			
15485	6973	affix sub sfx boost toxic mod mythic desc	0	Corrupted	English			
15486	6974	affix sub pet damage mod mythic	0	Mordacious [item]	English			
15487	6975	affix sub pet damage mod mythic desc	0	Mordacious	English			
15488	6976	affix sub pet health mod mythic	0	Capacious [item]	English			
15489	6977	affix sub pet health mod mythic desc	0	Capacious	English			
15490	6978	affix sub pet armor pet mythic	0	Roborant [item]	English			
15491	6979	affix sub pet armor pet mythic desc	0	Roborant	English			
15492	6980	affix sub shield penetration mythic	0	Impaling [item]	English			
15493	6981	affix sub shield penetration mythic desc	0	Impaling	English			
15494	6982	affix sub precision consistency bonus mythic	0	Errorless [item]	English			
15495	6983	affix sub precision consistency bonus mythic desc	0	Errorless	English			
15496	6984	affix sub will mod mythic	0	Runic [item]	English			
15497	6985	affix sub will mod mythic desc	0	Runic	English			
15498	6986	affix sub str mod mythic	0	Brawn [item]	English			
15499	6987	affix sub str mod mythic desc	0	Brawn	English			
15500	6988	affix sub acc mod mythic	0	Prescience [item]	English			
15501	6989	affix sub acc mod mythic desc	0	Prescience	English			
15502	6990	affix sub sta mod mythic	0	Hardening [item]	English			
15503	6991	affix sub sta mod mythic desc	0	Hardening	English			
15504	6992	affix sub all stat mod mythic	0	Champion [item]	English			
15505	6993	affix sub all stat mod mythic desc	0	Champion	English			
15506	6994	affix sub crit mult vs dam vs beast mythic	0	BeastSlaughterer's [item]	English			
15507	6995	affix sub crit mult vs dam vs beast mythic desc	0	BeastSlaughterer's	English			
15508	6996	affix sub crit mult vs dam vs necro mythic	0	NecroSlaughterer's [item]	English			
15509	6997	affix sub crit mult vs dam vs necro mythic desc	0	NecroSlaughterer's	English			
15510	6998	affix sub crit mult vs dam vs spectral mythic	0	SpectralSlaughterer's [item]	English			
15511	6999	affix sub crit mult vs dam vs spectral mythic desc	0	SpectralSlaughterer's	English			
15512	7000	affix sub crit mult vs dam vs demon mythic	0	DemonSlaughterer's [item]	English			
15513	7001	affix sub crit mult vs dam vs demon mythic desc	0	DemonSlaughterer's	English			
15514	7002	affix sub hp pct armor negative	0	Sapping [item]	English			
15515	7003	affix sub hp pct armor negative desc	0	Sapping 	English			
15516	7004	affix sub all stat armor scaled negative	0	Dreadful [item]	English			
15517	7005	affix sub all stat armor scaled negative desc	0	Dreadful	English			
15518	7006	affix sub speed negative	0	Lethargic [item]	English			
15519	7007	affix sub speed negative desc	0	Lethargic	English			
15520	7008	affix sub power armor negative	0	Dissipating [item]	English			
15521	7009	affix sub power armor negative desc	0	Dissipating	English			
15522	7010	affix sub dam aug negative	0	Disabled [item]	English			
15523	7011	affix sub dam aug negative desc	0	Disabled	English			
15524	7012	affix sub skillcost negative	0	Impaired [item]	English			
15525	7013	affix sub skillcost negative desc	0	Impaired	English			
15526	7014	affix sub skill cooldown negative	0	Languid [item]	English			
15527	7015	affix sub skill cooldown negative desc	0	Languid	English			
15528	7016	affix type curse	0	Cursed [item]	English			
15529	7017	affix type curse desc	0	Cursed	English			
15530	7018	affix type core	0	Core [item]	English			
15531	7019	affix type core desc	0	Core	English			
15532	7020	dissector unique 02	0	The Merkabah	Singular	Default		
15532	7021	dissector unique 02	0	The Merkabah's	Plural			
15533	7022	dissector unique 02 fla	0	"Upon ahead, I viewed a great mass of jewel laden light, emanating thunder... being driven by majestic, holy creatures. It was the chariot, the throne... of The Creator.\n-Ezekiel 1:4-26"	Singular	Default		
15534	7023	focus item07 unique 02	0	Focus of Hukhuk	Singular	Default		
15534	7024	focus item07 unique 02	0	Focuses of Hukhuk	Plural			
15535	7025	focus item07 unique 02 fla	0	I love the smell of vomit and shame in the morning...it smells like victory.\n-Hukhuk	Singular	Default		
15536	7026	focus item07 unique 03	0	Zen Focus	Singular	Default		
15536	7027	focus item07 unique 03	0	Zen Focus's	Plural			
15537	7026	focus item07 unique 03 fla	0	"All things have two sides, lose sight of this and lose yourself."	Singular	Default		
15538	7027	leitners legacy	0	Leitner's Legacy	Singular	Default		
15538	7028	leitners legacy	0	Leitner's Legacies	Plural			
15539	7029	leitners legacy fla	0	I smite thee.	Singular	Default		
15540	7030	bryans harlequin ablaze	0	Bryan's Harlequin Ablaze	Singular	Default		
15540	7031	bryans harlequin ablaze	0	Bryan's Harlequin Ablaze's	Plural			
15541	7032	bryans harlequin ablaze fla	0	"Once the mask is cracked,he will no longer be the one to play the victim."	Singular	Default		
15542	7033	wild retribution	0	Wild Retribution	Singular	Default		
15542	7034	wild retribution	0	Wild Retribution's	Plural			
15543	7035	wild retribution fla	0	If it stands in front of you then kill it.	Singular	Default		
15544	7036	graces lucky garb	0	Grace's Lucky Garb	Singular	Default		
15544	7037	graces lucky garb	0	Grace's Lucky Garb's	Plural			
15545	7038	graces lucky garb fla	0	I'm kind of braindead at the moment.\n - Tirex	Singular	Default		
15546	7039	zarts considered opinion	0	Zart's Considered Opinion	Singular	Default		
15546	7040	zarts considered opinion	0	Zart's Considered Opinion's	Plural			
15547	7041	zarts considered opinion fla	0	"Of Bugger guns, there are none bigger."	Singular	Default		
15548	7042	johnys mecha slicer	0	Johnny's Mecha-Slicer 3000	Singular	Default		
15548	7043	johnys mecha slicer	0	Johnny's Mecha-Slicer 3000's	Plural			
15549	7044	johnys mecha slicer fla	0	"Long has been the predicament of Engineers who have tinkered with their Drones. With this Fancy New Technological Wonder.Armed with a Spectral Emitter this Blade allows constant phasing status to your enemies who dare strike your Drone. With this, your Drone is guaranteed to outlast any battle. AMAZING!\n-Johnny"	Singular	Default		
15550	7045	zomper	0	Zomper	Singular	Default		
15550	7046	zomper	0	Zomper's	English			
15551	7047	achievement zomper title	0	No Sushi For You	English			
15552	7048	achievement zomper descr	0	Kill Zomper	English			
15553	7050	achievement zomper detail	0	"Even after the apocolyse, video game producers are mindless zombies..."	English			
15554	7051	achievement moloch title	0	The Master's Advocate	English			
15555	7053	achievement moloch desr	0	Kill Moloch [completenum] times	English			
15556	7054	achievement moloch detail	0	"As close to death as you come, another step procedes you."	English			
15557	7056	achievement money02 title	0	Piggybank	English			
15558	7057	achievement money02 detail	0	Your so rich.	English			
15559	7059	achievement money03 title	0	Nestegg	English			
15560	7060	achievement money03 detail	0	Just what are you planning to do with all this?	English			
15561	7062	achievement equip02 title	0	Deckout Out	English			
15562	7063	achievement equip02 detail	0	Is there anything less unique than wielding the same items as everyone else?	English			
15563	7065	achievement equip03 title	0	Paint Purple	English			
15564	7066	achievement equip03 descr	0	"If this were Wonkerland, we'd have to roll you out of here."	English			
15565	7068	achievement minigame 02 title	0	Luuuucky!	English			
15566	7069	achievement minigame 02 desr	0	Have you considered going pro?	English			
15567	7071	achievement pet title	0	Friends	English			
15568	7072	achievement pet descr	0	Summon [completenum] pets	English			
15569	7074	achievement pet detail	0	Nothing can come between two companions... perhaps a bladesaw.	English			
15570	7076	achievement sprint title	0	Speedy Gonzales	English			
15571	7077	achievement sprint descr	0	Invest [completenum] points in the sprint skill	English			
15572	7079	achievement sprint detail	0	When the going gets though... run away!!!	English			
15573	7080	achievement findlevel 02 title	0	A Step into Hell	English			
15574	7082	achievement findlevel 02 descr	0	Find Achient Blood [completenum] times	English			
15575	7083	achievement findlevel 02 detail	0	A dark presence lingures this chamber.	English			
15576	7084	achievement retrainer title	0	Back to School	English			
15577	7086	achievement retrainer descr	0	Respec your character skills [completenum] times	English			
15578	7087	achievement retrainer detail	0	"When you do find the ultimate build, let me know!"	English			
15579	7089	tutorial first weapon	0	"Here, exam these weapons and select your inventory."	English			
15580	7091	loading tip revival 01	0	Over 500 hours were spent making the Revival 1.5 patch.	English			
15581	7092	loading tip revival 02	0	You can create your own modifications using our editor Reanimator.	English			
15582	7093	loading tip revival 03	0	It is possible we can bring your more Abyss and Stonehenge content. Be sure to support us.	English			
15582	7094	loading tip revival 04	0	There are 16 new unique items available named after the hellgateaus community.	English			
15583	7095	loading tip revival 05	0	Join us at www.hellgateaus.net	English			
15584	7096	iou note	0	I.O.U. Note	Singular	Default		
15584	7097	iou note	0	I.O.U. Note's	Plural			
15585	7098	iou note descr	0	"This document gaurentees that I owe you a LAN patch, 2 expansions and 150 clams.\\n -Zomper"	Singular	Default		
15586	7099		0		Singular	Default		
15586	7100		0		Plural			
15587	7101		0		Singular	Default		
15588	7102		0		Singular	Default		
15588	7103		0		Plural			
15589	7104		0		Singular	Default		
15590	7105		0		Singular	Default		
15590	7106		0		Plural			
15591	7107		0		Singular	Default		
15592	7108		0		Singular	Default		
15592	7109		0		Plural			
15593	7110		0		Singular	Default		
15594	7111		0		Singular	Default		
15594	7112		0		Plural			
15595	7113		0		Singular	Default		
15596	7114		0		Singular	Default		
15596	7115		0		Plural			
15597	7116		0		Singular	Default		
15598	7117		0		Singular	Default		
15598	7118		0		Plural			
15599	7119		0		Singular	Default		
15600	7120		0		Singular	Default		
15600	7121		0		Plural			
15601	7122		0		Singular	Default		
15602	7123		0		Singular	Default		
15602	7124		0		Plural			
15603	7125		0		Singular	Default		
15604	7126		0		Singular	Default		
15604	7127		0		Plural			
15605	7128		0		Singular	Default		
15606	7129		0		Singular	Default		
15606	7130		0		Plural			
15607	7131		0		Singular	Default		
15608	7132		0		Singular	Default		
15608	7133		0		Plural			
15609	7134		0		Singular	Default		
15610	7135		0		Singular	Default		
15610	7136		0		Plural			
15611	7137		0		Singular	Default		
15612	7138		0		Singular	Default		
15612	7139		0		Plural			
15613	7140		0		Singular	Default		
15614	7141		0		Singular	Default		
15614	7142		0		Plural			
15615	7143		0		Singular	Default		
15616	7144		0		Singular	Default		
15616	7145		0		Plural			
15617	7146		0		Singular	Default		
15618	7147		0		Singular	Default		
15618	7148		0		Plural			
15619	7149		0		Singular	Default		
15620	7150		0		Singular	Default		
15620	7151		0		Plural			
15621	7152		0		Singular	Default		
15622	7153		0		Singular	Default		
15622	7154		0		Plural			
15623	7155		0		Singular	Default		
15624	7156		0		Singular	Default		
15624	7157		0		Plural			
15625	7158		0		Singular	Default		
15626	7159		0		Singular	Default		
15626	7160		0		Plural			
15627	7161		0		Singular	Default		
15628	7162		0		Singular	Default		
