name	code	undefined1	rowCollection	order	debug	randomAppearanceGroups1	randomAppearanceGroups2	randomAppearanceGroups3	randomAppearanceGroups4	randomAppearanceGroups5	randomAppearanceGroups6	randomAppearanceGroups7	randomAppearanceGroups8	randomAppearanceGroups9	randomAppearanceGroups10	layerSet1	layerSet2	layerSet3	layerSet4	layerSet5	modelGroup	textureSetGroup	blendOp	blendOpTemplar	blendOpCabalist	blendOpHunter	blendOpAdventurer	offHandlayer	undefined2	attachType	attachName	undefined5	attachBone	hasBoneIndex	boneIndex	state
test_10_belt	18993	0	59	120	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	73	62	-1	17	17	17	-1	-1	0	0		-1		0	0	-1
test_11_thighs	19249	0	60	120	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	73	62	-1	34	34	34	-1	-1	0	0		-1		0	0	-1
test_12_knees	19505	0	61	120	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	73	62	-1	29	29	29	-1	-1	0	0		-1		0	0	-1
test_13_shins	19761	0	62	120	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	73	62	-1	33	33	33	-1	-1	0	0		-1		0	0	-1
test_14_feet	20017	0	63	120	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	73	62	-1	31	31	31	-1	-1	0	0		-1		0	0	-1
undersuit_01_hands	27953	0	64	120	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	14	-1	21	21	21	-1	-1	0	0		-1		0	0	-1
undersuit_02_forearms	28209	0	65	120	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	14	-1	18	18	18	-1	-1	0	0		-1		0	0	-1
undersuit_03_boots	28465	0	66	120	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	14	-1	32	32	32	-1	-1	0	0		-1		0	0	-1
undersuit_04_knees	28721	0	67	120	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	14	-1	29	29	29	-1	-1	0	0		-1		0	0	-1
undersuit_05_shorts	28977	0	68	120	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	14	-1	34	34	34	-1	-1	0	0		-1		0	0	-1
undersuit_06_belt	29233	0	69	120	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	14	-1	17	17	17	-1	-1	0	0		-1		0	0	-1
undersuit_07_torso	29489	0	70	120	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	14	-1	40	40	40	-1	-1	0	0		-1		0	0	-1
undersuit_08_shoulders	29745	0	71	120	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	14	-1	37	37	37	-1	-1	0	0		-1		0	0	-1
undersuit_09_arm_upper_left	30001	0	72	120	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	14	-1	13	13	13	-1	-1	0	0		-1		0	0	-1
undersuit_10_arm_upper_right	30257	0	73	120	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	14	-1	14	14	14	-1	-1	0	0		-1		0	0	-1
base1_hair	31280	0	1000	2	0	32	76	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	68	56	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
base2_hair	12593	0	1020	2	0	33	77	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	68	56	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
base3_hair	19521	0	1021	2	0	34	78	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	68	56	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
base4_hair	22853	0	1022	2	0	35	79	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	68	56	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
base5_hair	23109	0	1023	2	0	36	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	68	56	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
base6_hair	24901	0	1024	2	0	37	81	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	68	56	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
base7_hair	25157	0	1025	2	0	38	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	68	56	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
base8_hair	30787	0	1026	2	0	39	83	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	68	56	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
base9_hair	26693	0	1027	2	0	40	84	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	68	56	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
base10_hair	26949	0	1028	2	0	41	85	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	68	56	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
base11_hair	27205	0	1029	2	0	42	86	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	68	56	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
base12_hair	27461	0	1030	2	0	43	87	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	68	56	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
base13_hair	27717	0	1031	2	0	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	68	56	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
base14_hair	27973	0	1032	2	0	45	88	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	68	56	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
base15_hair	25413	0	1033	2	0	46	89	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	68	56	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
base16_hair	28229	0	1034	2	0	47	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	68	56	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
lucious_hair	31046	0	1035	2	0	48	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	68	56	-1	-1	47	-1	-1	-1	0	0		-1		0	0	-1
emmera_hair	16967	0	1036	2	0	90	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	68	56	-1	47	47	47	-1	-1	0	0		-1		0	0	-1
base1_skin_dmg	27697	0	1110	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	55	-1	45	45	45	-1	-1	0	0		-1		0	0	-1
male_base_face_accessory_1	13617	0	1200	3	0	49	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	69	57	-1	56	56	56	-1	-1	0	0		-1		0	0	-1
male_base_face_accessory_2	28997	0	1220	3	0	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	69	57	-1	56	56	56	-1	-1	0	0		-1		0	0	-1
male_base_face_accessory_3	29253	0	1221	3	0	51	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	69	57	-1	56	56	56	-1	-1	0	0		-1		0	0	-1
male_base_face_accessory_4	29509	0	1222	3	0	52	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	69	57	-1	56	56	56	-1	-1	0	0		-1		0	0	-1
male_base_face_accessory_5	12614	0	1231	3	0	53	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	69	57	-1	56	56	56	-1	-1	0	0		-1		0	0	-1
male_base_face_accessory_6	29765	0	1223	3	0	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	69	57	-1	56	56	56	-1	-1	0	0		-1		0	0	-1
male_base_face_accessory_7	30021	0	1224	3	0	55	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	69	57	-1	56	56	56	-1	-1	0	0		-1		0	0	-1
male_base_face_accessory_8	30277	0	1225	3	0	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	69	57	-1	56	56	56	-1	-1	0	0		-1		0	0	-1
male_base_face_accessory_9	30533	0	1226	3	0	57	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	69	57	-1	56	56	56	-1	-1	0	0		-1		0	0	-1
male_base_face_accessory_10	30789	0	1227	3	0	58	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	69	57	-1	56	56	56	-1	-1	0	0		-1		0	0	-1
male_base_face_accessory_11	31045	0	1228	3	0	59	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	69	57	-1	56	56	56	-1	-1	0	0		-1		0	0	-1
male_base_face_accessory_12	31301	0	1229	3	0	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	69	57	-1	56	56	56	-1	-1	0	0		-1		0	0	-1
male_base_face_accessory_13	12358	0	1230	3	0	61	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	69	57	-1	56	56	56	-1	-1	0	0		-1		0	0	-1
lucious_facial_hair	31302	0	1232	3	0	62	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	69	57	-1	-1	56	-1	-1	-1	0	0		-1		0	0	-1
female_face_accessory_1	21828	0	1201	3	0	91	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	70	58	-1	61	61	61	-1	-1	0	0		-1		0	0	-1
female_face_accessory_2	22084	0	1202	3	0	92	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	70	58	-1	61	61	61	-1	-1	0	0		-1		0	0	-1
female_face_accessory_3	21572	0	1203	3	0	93	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	70	58	-1	61	61	61	-1	-1	0	0		-1		0	0	-1
female_face_accessory_4	22340	0	1204	3	0	94	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	70	58	-1	61	61	61	-1	-1	0	0		-1		0	0	-1
female_face_accessory_5	22596	0	1205	3	0	95	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	70	58	-1	61	61	61	-1	-1	0	0		-1		0	0	-1
female_face_accessory_6	22852	0	1206	3	0	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	70	58	-1	61	61	61	-1	-1	0	0		-1		0	0	-1
female_face_accessory_7	23108	0	1207	3	0	97	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	70	58	-1	61	61	61	-1	-1	0	0		-1		0	0	-1
female_face_accessory_8	24900	0	1208	3	0	98	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	70	58	-1	61	61	61	-1	-1	0	0		-1		0	0	-1
female_face_accessory_9	25156	0	1209	3	0	99	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	70	58	-1	61	61	61	-1	-1	0	0		-1		0	0	-1
female_face_accessory_10	25412	0	1210	3	0	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	70	58	-1	61	61	61	-1	-1	0	0		-1		0	0	-1
female_face_accessory_11	25668	0	1211	3	0	101	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	70	58	-1	61	61	61	-1	-1	0	0		-1		0	0	-1
female_face_accessory_12	25924	0	1212	3	0	102	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	70	58	-1	61	61	61	-1	-1	0	0		-1		0	0	-1
female_face_accessory_13	26180	0	1213	3	0	103	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	70	58	-1	61	61	61	-1	-1	0	0		-1		0	0	-1
female_face_accessory_14	20295	0	1214	3	0	104	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	70	58	-1	61	61	61	-1	-1	0	0		-1		0	0	-1
female_face_accessory_15	20551	0	1215	3	0	105	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	70	58	-1	61	61	61	-1	-1	0	0		-1		0	0	-1
cabalist_face_accessory_1	31026	0	1250	3	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	71	59	-1	62	62	62	-1	-1	0	0		-1		0	0	-1
cabalist_scars_1	30770	0	1251	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	60	-1	-1	1	-1	-1	-1	0	0		-1		0	0	-1
cabalist_focus_right	31282	0	1300	60	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	15	-1	-1	28	-1	-1	649	0	0		-1		0	0	-1
	0	0	1300	60	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	1	-1	-1	4	-1	-1	-1	0	0		-1		0	0	-1
cabalist_focus_left	12339	0	1301	60	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	15	-1	-1	27	-1	-1	-1	0	0		-1		0	0	-1
	0	0	1301	60	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	1	-1	-1	5	-1	-1	-1	0	0		-1		0	0	-1
cabalist_focus_right_hand	17735	0	1302	60	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	15	-1	-1	11	-1	-1	654	0	0		-1		0	0	-1
	0	0	1302	60	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	15	-1	-1	20	-1	-1	-1	0	0		-1		0	0	-1
	0	0	1302	60	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	1	-1	-1	4	-1	-1	-1	0	0		-1		0	0	-1
cabalist_focus_left_hand	17991	0	1303	60	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	15	-1	-1	10	-1	-1	-1	0	0		-1		0	0	-1
	0	0	1303	60	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	15	-1	-1	19	-1	-1	-1	0	0		-1		0	0	-1
	0	0	1303	60	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	1	-1	-1	5	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_truth_pristine	12871	0	850	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	59	86	-1	0	0	0	-1	-1	0	0		-1		0	0	-1
npc_suit_truth_eroded	13127	0	851	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	59	87	-1	0	0	0	-1	-1	0	0		-1		0	0	-1
npc_suit_child_truth_pristine	14663	0	850	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	60	88	-1	0	0	0	-1	-1	0	0		-1		0	0	-1
npc_suit_child_truth_eroded	16711	0	851	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	60	89	-1	0	0	0	-1	-1	0	0		-1		0	0	-1
npc_suit_guard1_tech4	28208	0	906	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	0	0	0	-1	-1	0	0		-1		0	0	-1
	0	0	906	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	42	44	-1	43	54	46	-1	-1	0	0		-1		0	0	-1
npc_suit_guard2_power4	28464	0	907	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	40	40	40	-1	-1	0	0		-1		0	0	-1
	0	0	907	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	37	37	37	-1	-1	0	0		-1		0	0	-1
	0	0	907	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	16	16	16	-1	-1	0	0		-1		0	0	-1
	0	0	907	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	30	30	30	-1	-1	0	0		-1		0	0	-1
	0	0	907	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	17	17	17	-1	-1	0	0		-1		0	0	-1
	0	0	907	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	39	41	-1	43	43	46	-1	-1	0	0		-1		0	0	-1
npc_suit_uber_guard	13618	0	908	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	40	40	40	-1	-1	0	0		-1		0	0	-1
	0	0	908	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	15	15	15	-1	-1	0	0		-1		0	0	-1
	0	0	908	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	22	22	22	-1	-1	0	0		-1		0	0	-1
	0	0	908	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	42	44	-1	46	54	46	-1	-1	0	0		-1		0	0	-1
	0	0	908	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	30	30	30	-1	-1	0	0		-1		0	0	-1
	0	0	908	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	17	17	17	-1	-1	0	0		-1		0	0	-1
npc_suit_task1_power4	28720	0	910	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	40	40	40	-1	-1	0	0		-1		0	0	-1
	0	0	910	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	37	37	37	-1	-1	0	0		-1		0	0	-1
	0	0	910	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	13	13	13	-1	-1	0	0		-1		0	0	-1
	0	0	910	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	14	14	14	-1	-1	0	0		-1		0	0	-1
	0	0	910	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	22	22	22	-1	-1	0	0		-1		0	0	-1
	0	0	910	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	30	30	30	-1	-1	0	0		-1		0	0	-1
	0	0	910	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	17	17	17	-1	-1	0	0		-1		0	0	-1
npc_suit_task2_tech4	28976	0	911	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	40	40	40	-1	-1	0	0		-1		0	0	-1
	0	0	911	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	37	37	37	-1	-1	0	0		-1		0	0	-1
	0	0	911	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	13	13	13	-1	-1	0	0		-1		0	0	-1
	0	0	911	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	14	14	14	-1	-1	0	0		-1		0	0	-1
	0	0	911	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	22	22	22	-1	-1	0	0		-1		0	0	-1
	0	0	911	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	30	30	30	-1	-1	0	0		-1		0	0	-1
	0	0	911	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	17	17	17	-1	-1	0	0		-1		0	0	-1
npc_suit_task3_power4_right	29232	0	912	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	40	40	40	-1	-1	0	0		-1		0	0	-1
	0	0	912	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	37	37	37	-1	-1	0	0		-1		0	0	-1
	0	0	912	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	9	9	9	-1	-1	0	0		-1		0	0	-1
	0	0	912	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	12	12	12	-1	-1	0	0		-1		0	0	-1
	0	0	912	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	30	30	30	-1	-1	0	0		-1		0	0	-1
	0	0	912	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	17	17	17	-1	-1	0	0		-1		0	0	-1
npc_suit_task4_power4_left	29488	0	913	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	40	40	40	-1	-1	0	0		-1		0	0	-1
	0	0	913	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	37	37	37	-1	-1	0	0		-1		0	0	-1
	0	0	913	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	12	12	12	-1	-1	0	0		-1		0	0	-1
	0	0	913	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	9	9	9	-1	-1	0	0		-1		0	0	-1
	0	0	913	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	30	30	30	-1	-1	0	0		-1		0	0	-1
	0	0	913	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	21	23	-1	17	17	17	-1	-1	0	0		-1		0	0	-1
npc_suit_task5_tech4_right	29744	0	914	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	40	40	40	-1	-1	0	0		-1		0	0	-1
	0	0	914	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	37	37	37	-1	-1	0	0		-1		0	0	-1
	0	0	914	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	9	9	9	-1	-1	0	0		-1		0	0	-1
	0	0	914	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	12	12	12	-1	-1	0	0		-1		0	0	-1
	0	0	914	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	14	14	14	-1	-1	0	0		-1		0	0	-1
	0	0	914	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	30	30	30	-1	-1	0	0		-1		0	0	-1
	0	0	914	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	17	17	17	-1	-1	0	0		-1		0	0	-1
npc_suit_task6_tech4_left	30000	0	915	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	40	40	40	-1	-1	0	0		-1		0	0	-1
	0	0	915	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	37	37	37	-1	-1	0	0		-1		0	0	-1
	0	0	915	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	12	12	12	-1	-1	0	0		-1		0	0	-1
	0	0	915	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	9	9	9	-1	-1	0	0		-1		0	0	-1
	0	0	915	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	13	13	13	-1	-1	0	0		-1		0	0	-1
	0	0	915	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	30	30	30	-1	-1	0	0		-1		0	0	-1
	0	0	915	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	17	17	17	-1	-1	0	0		-1		0	0	-1
npc_suit_quest_templar	30256	0	920	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	920	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	920	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	16	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	920	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	920	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	30	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_quest_hunter	30512	0	921	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	40	-1	-1	0	0		-1		0	0	-1
	0	0	921	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	37	-1	-1	0	0		-1		0	0	-1
	0	0	921	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	16	-1	-1	0	0		-1		0	0	-1
	0	0	921	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	34	-1	-1	0	0		-1		0	0	-1
	0	0	921	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	17	-1	-1	0	0		-1		0	0	-1
	0	0	921	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	-1	-1	29	-1	-1	0	0		-1		0	0	-1
	0	0	921	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	-1	-1	32	-1	-1	0	0		-1		0	0	-1
