"SKILLS"	"skill"	"code"	"buffer"	"bitmask1"	"bitmask2"	"bitmask3"	"bitmask4"	"bitmask5"	"bitmask6"	"displayName"	"descriptionStringFunction"	"effectStringFunction"	"skillBonusFunction"	"accumulationStringFunction"	"unknown101"	"unknown102"	"unknown103"	"unknown104"	"unknown105"	"descriptionString"	"effectString"	"skillBonusString"	"accumulationString"	"stringAfterRequiredWeapon"	"skillsToAccumulate1"	"skillsToAccumulate2"	"skillsToAccumulate3"	"events"	"activator"	"largeIcon"	"smallIcon"	"iconColor"	"iconBackgroundColor"	"skillTab"	"skillGroup1"	"skillGroup2"	"skillGroup3"	"skillGroup4"	"skillPageColumn"	"skillPageRow"	"level1"	"level2"	"level3"	"level4"	"level5"	"level6"	"level7"	"level8"	"level9"	"level10"	"level11"	"level12"	"level13"	"level14"	"level15"	"maxLevel"	"summonedAi"	"unknown201"	"summonedInvLocation1"	"summonedInvLocation2"	"summonedInvLocation3"	"summonedInvLocation4"	"summonedInvLocation5"	"summonedInvLocation6"	"maxSummonedMinorPetClasses"	"uiThrobsOnState"	"powerCost"	"powerCostPerLevel"	"priority"	"requiredStats1"	"requiredStats2"	"requiredStatValuesA1"	"requiredStatValuesA2"	"requiredStatValuesA3"	"requiredStatValuesA4"	"requiredStatValuesA5"	"requiredStatValuesA6"	"requiredStatValuesA7"	"requiredStatValuesA8"	"requiredStatValuesA9"	"requiredStatValuesA10"	"requiredStatValuesA11"	"requiredStatValuesA12"	"requiredStatValuesA13"	"requiredStatValuesA14"	"requiredStatValuesA15"	"requiredStatValuesB1"	"requiredStatValuesB2"	"requiredStatValuesB3"	"requiredStatValuesB4"	"requiredStatValuesB5"	"requiredStatValuesB6"	"requiredStatValuesB7"	"requiredStatValuesB8"	"requiredStatValuesB9"	"requiredStatValuesB10"	"requiredStatValuesB11"	"requiredStatValuesB12"	"requiredStatValuesB13"	"requiredStatValuesB14"	"requiredStatValuesB15"	"requiredSkills1"	"requiredSkills2"	"requiredSkills3"	"requiredSkills4"	"levelsOfRequiredSkills1"	"levelsOfRequiredSkills2"	"levelsOfRequiredSkills3"	"levelsOfRequiredSkills4"	"bOnlyRequireOne"	"bUsesCraftingPoints"	"weaponLocation1"	"weaponLocation2"	"fallBackSkills1"	"fallBackSkills2"	"fallBackSkills3"	"targetUnittype"	"ignoreUnitType"	"ignoreTargetsWithState1"	"ignoreTargetsWithState2"	"selectTargetsWithState1"	"selectTargetsWithState2"	"unknown301"	"modeOverride"	"bonusSkills0"	"bonusSkills1"	"bonusSkills2"	"bonusSkills3"	"bonusSkills4"	"bonusSkillScript0"	"bonusSkillScript1"	"bonusSkillScript2"	"bonusSkillScript3"	"bonusSkillScript4"	"skillVar0"	"skillVar1"	"skillVar2"	"skillVar3"	"skillVar4"	"skillVar5"	"skillVar6"	"skillVar7"	"skillVar8"	"skillVar9"	"rangeMultScript"	"cost"	"coolDownPercentChange"	"statsTransferOnAttack"	"statsSkillEvent"	"statsSkillEventServer"	"statsSkillEventServerPostProcess"	"statsServerPostLaunch"	"statsServerPostLaunchPost"	"statsPostLaunch"	"statsOnStateSet"	"statsServerOnStateSet"	"statsServerOnStateSetPost"	"statsOnStateSetPost"	"statsOnPulseServerOnly"	"statsOnDeSelectServerOnly"	"statsOnPulse"	"statsOnLevelChange"	"statsOnSkillStart"	"statsScriptOnTarget"	"scriptFromScriptEvents"	"selectCost"	"startCondition"	"startConditionOntarget"	"stateDurationInTicks"	"stateDurationBonus"	"activatorCondition"	"activatorConditionOnTarget"	"eventChance"	"eventParam0"	"eventParam1"	"eventParam2"	"eventParam3"	"infoScript"	"stateRemovedServer"	"powerCostScript"	"coolDownSkillScript"	"skillOnpulse"	"selectCheckStat"	"startFunc"	"targetFunc"	"givesSkill"	"extraSkillToTurnOn"	"playerInputOverride"	"requiresUnitType"	"requiresWeaponUnitType"	"fuseMissilesOnStateClear"	"requiresState"	"prohibitingState0"	"prohibitingState1"	"prohibitingState2"	"prohibitingState3"	"stateOnSelect"	"clearStateOnSelect"	"holdTicks"	"holdWithMode"	"warmUpTicks"	"testTicks"	"coolDown"	"coolDownSkillGroup"	"coolDownForGroup"	"coolDownFinishedSound"	"coolDownMinPercent"	"activatorKey"	"activateMode"	"activateSkill"	"activatePriority"	"rangeMin"	"rangeMax"	"firingCone"	"rangeDesired"	"rangePercentPerLevel"	"weaponRangeMultiplier"	"impactForwardBias"	"modeSpeed"	"damageTypeOverride"	"damageMultiplier"	"maxExtraSpreadBullets"	"spreadBulletMultiplier"	"reflectiveLifeTimeInSeconds"	"Param1"	"Param2"	"usage"	"family"	"unitEventTrigger0"	"unitEventTrigger1"	"unitEventTrigger2"	"unitEventTrigger3"	"unitEventTriggerChanceScript"	"linkedLevelSkill0"	"linkedLevelSkill1"	"linkedLevelSkill2"	"skillParent"	"fieldMissile"
"3,60,0,-1,0,-1"	"Thorns_Aura"	31052	0	0	33554432	41184	8388624	1048584	0	13522	"Simple"	"Stats 1"			-1	-1	-1	-1	0	13523	13524	-1	-1	-1	-1	-1	-1			"Thorns_Aura"	"Thorns_Aura"	2	60	3	7	2	-1	-1	8	3	15	16	17	18	20	22	25	31	39	44	-1	-1	-1	-1	-1	10		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"707,0,714,666,1166016512,26,8,3,28,26,10,26,5,700,6,358,388,358,669,-1224736768,0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"26,10,26,5,700,6,358,388,0"	0	0	0	-1	-1	0	0	-1	-1	0	247	-1	-1	-1	-1	-1	-1	-1	635	725	0	-1	0	0	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,48,100,-1,0,-1"		0	0	0	0	0	0	0	0	-1					-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	40	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,48,100,-1,0,-1"		0	0	0	0	0	0	0	0	-1					-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	40	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,48,100,-1,0,-1"		0	0	0	0	0	0	0	0	-1					-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	40	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,48,100,-1,0,-1"		0	0	0	0	0	0	0	0	-1					-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	40	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,48,100,-1,0,-1"		0	0	0	0	0	0	0	0	-1					-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	40	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,48,100,-1,0,-1"		0	0	0	0	0	0	0	0	-1					-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	40	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,48,100,-1,0,-1"		0	0	0	0	0	0	0	0	-1					-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	40	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,48,100,-1,0,-1"		0	0	0	0	0	0	0	0	-1					-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	40	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,48,100,-1,0,-1"		0	0	0	0	0	0	0	0	-1					-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	40	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,48,100,-1,0,-1"		0	0	0	0	0	0	0	0	-1					-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	40	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,48,100,-1,0,-1"		0	0	0	0	0	0	0	0	-1					-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	40	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,48,100,-1,0,-1"		0	0	0	0	0	0	0	0	-1					-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	40	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,48,100,-1,0,-1"		0	0	0	0	0	0	0	0	-1					-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	40	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,48,100,-1,0,-1"		0	0	0	0	0	0	0	0	-1					-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	40	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,48,100,-1,0,-1"		0	0	0	0	0	0	0	0	-1					-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	40	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,48,100,-1,0,-1"		0	0	0	0	0	0	0	0	-1					-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	40	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,48,100,-1,0,-1"		0	0	0	0	0	0	0	0	-1					-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	40	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
