treasureClass	allowUnitTypes1	allowUnitTypes2	allowUnitTypes3	allowUnitTypes4	allowUnitTypes5	allowUnitTypes6	globalThemeRequired	unknown02	pickTypes	picks	undefined01	undefined02	undefined03	undefined04	undefined05	noDrop	levelBoost	moneyChanceMultiplier	moneyLuckChanceMultiplier	moneyAmountMultiplier	item1m	item1	value1	item2m	item2	value2	item3m	item3	value3	item4m	item4	value4	item5m	item5	value5	item6m	item6	value6	item7m	item7	value7	item8m	item8	value8	spawnCondition	spawnFromMonsterUnitType	spawnFromLevelTheme
cube_result_stabilizing_injector3	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	92	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_stabilizing_injector4	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	93	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_stabilizing_injector5	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	94	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_fire_extinguisher_large	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	96	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
cube_result_fire_extinguisher3	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	97	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_fire_extinguisher4	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	98	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_fire_extinguisher5	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	99	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_shunt_capacitor_large	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	101	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
cube_result_shunt_capacitor3	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	102	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_shunt_capacitor4	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	103	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_shunt_capacitor5	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	104	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_gyro_stabilizer_large	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	106	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
cube_result_gyro_stabilizer3	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	107	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_gyro_stabilizer4	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	108	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_gyro_stabilizer5	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	109	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_rejuvenation_small	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	247	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
cube_result_rejuvenation_large	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	248	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_rejuvenation3	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	249	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_rejuvenation4	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	250	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_rejuvenation5	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	251	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
xmas	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1066	1	1	1068	1	1	1070	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	136	-1	-1
quest_cube2_tc	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	1	246	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
questreward_cube2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	1	247	10	1	256	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
xmasmonster_kringolem	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	1	243	1	3	3	1	1	253	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
xmasmonster_necrohohosis	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	1	242	1	3	3	1	1	252	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
xmasmonster_krampus	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	1	244	1	3	3	1	1	255	1	1	254	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
cube_result_dye_black_knight	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1063	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_dye_blue_white_blue	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1064	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_dye_burgundy_dgrey_lgreen	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1065	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_dye_copper_white_lblue	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1067	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_dye_black_white_dorange	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1069	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
defaultbossgreatthing	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	4	0	1	4	1	1	4	2	1	3	371	2	3	376	3	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
rare_mob	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	99.99	0	0	1	0	4	5	1	3	0	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
legendary_mob	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	99.5	0	0	1	0	4	5	1	3	0	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
unique_mob	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	99.2	0	0	1	0	4	5	1	3	0	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
revival_test	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	3	530	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
revival_uniques01	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	4	1	1798	1	1	1799	1	1	1800	1	1	1801	1	1	1802	1	1	1803	1	1	1804	1	0	-1	-1
revival_uniques02	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
moloch_drops	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	1	1	1	3	7	1	3	535	1	3	536	1	1	537	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
moloch_helms	0	0	0	0	0	0	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	2000	1	1	2004	1	1	2008	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
moloch_dyekits	0	0	0	0	0	0	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1063	1	1	1064	1	1	1065	1	1	1066	1	1	1067	1	1	1068	1	1	1069	1	1	1070	1	0	-1	-1
moloch_retrainers	0	0	0	0	0	0	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1992	1	1	1993	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
minigame_event_list	0	0	0	0	0	0	-1	0	-1	0	0	0	1	0	0	0	0	1	1	1	3	540	1	3	541	1	3	542	1	3	543	1	3	544	1	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
minigame_explode_cash	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	100	1	10	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
minigame_explode_mods	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	1	0	2	15	10	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
minigame_explode_powerups	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	1	0	2	35	50	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
minigame_explode_weapons	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	1	0	3	371	10	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
minigame_explode_fawkes	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	1	0	3	344	20	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
minigame_explode_armor	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	1	0	3	376	10	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
sydonai_retrainers	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	1	0	1	1856	1	1	1857	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
purchasable_retrainers	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	1	0	1	1854	1	1	1855	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
