"RECIPES"	"RECIPES"	"String"	"code"	"cubeRecipe"	"alwaysKnown"	"dontRequireExactIngredients"	"allowInRandomSingleUse"	"removeOnLoad"	"weight"	"experienceEarned"	"goldReward"	"resultQualityModifiesIngredientQuantity"	"ingredient1ItemClass"	"ingredient1UnitType"	"ingredient1ItemQuality"	"ingredient1MinQuantity"	"ingredient1MaxQuantity"	"ingredient2ItemClass"	"ingredient2UnitType"	"ingredient2ItemQuality"	"ingredient2MinQuantity"	"ingredient2MaxQuantity"	"ingredient3ItemClass"	"ingredient3UnitType"	"ingredient3ItemQuality"	"ingredient3MinQuantity"	"ingredient3MaxQuantity"	"ingredient4ItemClass"	"ingredient4UnitType"	"ingredient4ItemQuality"	"ingredient4MinQuantity"	"ingredient4MaxQuantity"	"ingredient5ItemClass"	"ingredient5UnitType"	"ingredient5ItemQuality"	"ingredient5MinQuantity"	"ingredient5MaxQuantity"	"ingredient6ItemClass"	"ingredient6UnitType"	"ingredient6ItemQuality"	"ingredient6MinQuantity"	"ingredient6MaxQuantity"	"craftResult1"	"craftResult2"	"craftResult3"	"craftResult4"	"craftResult5"	"craftResult6"	"treasureResult1"	"treasureResult2"	"treasureResult3"	"treasureResult4"	"treasureResult5"	"treasureResult6"	"mustPlaceInInvSlot"	"bitmask"	"spawnLevelMin"	"spawnLevelMax"
"3,63,0,-1,0,-1"	"cube_gyro_stabilizer4"	-1	22594	1	0	0	0	0	0	0	0	0	107	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	492	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_gyro_stabilizer5"	-1	22850	1	0	0	0	0	0	0	0	0	108	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	493	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_rejuvenation_large"	-1	23106	1	0	0	0	0	0	0	0	0	3	-1	-1	1	1	11	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	495	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_rejuvenation_small"	-1	24898	1	0	0	0	0	0	0	0	0	2	-1	-1	1	1	10	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	494	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_gyro_rejuvenation3"	-1	25154	1	0	0	0	0	0	0	0	0	4	-1	-1	1	1	12	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	496	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_gyro_rejuvenation4"	-1	25410	1	0	0	0	0	0	0	0	0	5	-1	-1	1	1	13	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	497	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_gyro_rejuvenation5"	-1	25666	1	0	0	0	0	0	0	0	0	6	-1	-1	1	1	14	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	498	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_egg_mantahealer"	-1	26434	0	0	0	0	0	0	0	0	0	-1	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1
"3,63,0,-1,0,-1"	"cube_egg_cratepecker"	-1	26690	0	0	0	0	0	0	0	0	0	-1	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1
"3,63,0,-1,0,-1"	"cube_egg_nautilus"	-1	26946	0	0	0	0	0	0	0	0	0	-1	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1
"3,63,0,-1,0,-1"	"cube_egg_random"	-1	30000	1	0	0	0	0	0	0	0	0	1938	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	551	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_ring_generic1"	-1	27202	1	1	0	0	0	0	0	0	0	1945	-1	-1	1	1	115	-1	-1	500	500	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	570	-1	-1	-1	-1	-1	-1	0	-1	-1
"3,63,0,-1,0,-1"	"cube_ring_generic2"	-1	27458	1	1	0	0	0	0	0	0	0	1946	-1	-1	1	1	114	-1	-1	1500	1500	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	571	-1	-1	-1	-1	-1	-1	0	-1	-1
"3,63,0,-1,0,-1"	"cube_ring_generic3"	-1	27714	1	1	0	0	0	0	0	0	0	1947	-1	-1	1	1	113	-1	-1	1500	1500	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	572	-1	-1	-1	-1	-1	-1	0	-1	-1
"3,63,0,-1,0,-1"	"cube_ring_boss1"	-1	27970	1	1	0	0	0	0	0	0	0	1948	-1	-1	1	1	1943	-1	-1	50	50	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	573	-1	-1	-1	-1	-1	-1	0	-1	-1
"3,63,0,-1,0,-1"	"cube_ring_boss3"	-1	28482	1	1	0	0	0	0	0	0	0	1950	-1	-1	1	1	1940	-1	-1	50	50	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	575	-1	-1	-1	-1	-1	-1	0	-1	-1
"3,63,0,-1,0,-1"	"cube_ring_boss4"	-1	28738	1	1	0	0	0	0	0	0	0	1951	-1	-1	1	1	1942	-1	-1	50	50	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	576	-1	-1	-1	-1	-1	-1	0	-1	-1
"3,63,0,-1,0,-1"	"cube_ring_boss5"	-1	28994	1	1	0	0	0	0	0	0	0	1952	-1	-1	1	1	1941	-1	-1	50	50	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	577	-1	-1	-1	-1	-1	-1	0	-1	-1
"3,63,0,-1,0,-1"	"cube_rejuvenation_2_alt"	-1	31500	1	1	0	0	0	0	0	0	0	247	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4346	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_gyro_rejuvenation3_alt"	-1	31510	1	1	0	0	0	0	0	0	0	248	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4347	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_gyro_rejuvenation4_alt"	-1	31520	1	1	0	0	0	0	0	0	0	249	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4348	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_gyro_rejuvenation5_alt"	-1	31530	1	1	0	0	0	0	0	0	0	250	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4349	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_ammo_reroll"	-1	32000	1	1	0	0	0	0	0	0	0	1884	-1	6	1	1	2117	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	578	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_ammo_reroll_rare"	-1	32010	1	1	0	0	0	0	0	0	0	1884	-1	7	1	1	2118	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	579	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_ammo_reroll_legendary"	-1	32020	1	1	0	0	0	0	0	0	0	1884	-1	8	1	1	2119	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	580	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_battery_reroll"	-1	32030	1	1	0	0	0	0	0	0	0	1881	-1	6	1	1	2117	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	581	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_battery_reroll_rare"	-1	32040	1	1	0	0	0	0	0	0	0	1881	-1	7	1	1	2118	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	582	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_battery_reroll_legendary"	-1	32050	1	1	0	0	0	0	0	0	0	1881	-1	8	1	1	2119	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	583	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_fuel_reroll"	-1	32060	1	1	0	0	0	0	0	0	0	1874	-1	6	1	1	2117	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	584	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_fuel_reroll_rare"	-1	32070	1	1	0	0	0	0	0	0	0	1874	-1	7	1	1	2118	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	585	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_fuel_reroll_legendary"	-1	32080	1	1	0	0	0	0	0	0	0	1874	-1	8	1	1	2119	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	586	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_relic_reroll"	-1	32090	1	1	0	0	0	0	0	0	0	1887	-1	6	1	1	2117	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	587	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_relic_reroll_rare"	-1	32100	1	1	0	0	0	0	0	0	0	1887	-1	7	1	1	2118	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	588	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_relic_reroll_legendary"	-1	32110	1	1	0	0	0	0	0	0	0	1887	-1	8	1	1	2119	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	589	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_rocket_reroll"	-1	32120	1	1	0	0	0	0	0	0	0	1878	-1	6	1	1	2117	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	590	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_rocket_reroll_rare"	-1	32130	1	1	0	0	0	0	0	0	0	1878	-1	7	1	1	2118	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	591	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_rocket_reroll_legendary"	-1	32140	1	1	0	0	0	0	0	0	0	1878	-1	8	1	1	2119	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	592	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_tech_reroll"	-1	32150	1	1	0	0	0	0	0	0	0	1891	-1	6	1	1	2117	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	593	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_tech_reroll_rare"	-1	32160	1	1	0	0	0	0	0	0	0	1891	-1	7	1	1	2118	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	594	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_tech_reroll_legendary"	-1	32170	1	1	0	0	0	0	0	0	0	1891	-1	8	1	1	2119	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	595	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_ammo_upgrade_rare"	-1	32180	1	1	0	0	0	0	0	0	0	1884	-1	6	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	596	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_ammo_upgrade_legendary"	-1	32190	1	1	0	0	0	0	0	0	0	1884	-1	7	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	597	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_battery_upgrade_rare"	-1	32200	1	1	0	0	0	0	0	0	0	1881	-1	6	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	598	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_battery_upgrade_legendary"	-1	32210	1	1	0	0	0	0	0	0	0	1881	-1	7	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	599	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_fuel_upgrade_rare"	-1	32220	1	1	0	0	0	0	0	0	0	1874	-1	6	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	600	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_fuel_upgrade_legendary"	-1	32230	1	1	0	0	0	0	0	0	0	1874	-1	7	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	601	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_relic_upgrade_rare"	-1	32240	1	1	0	0	0	0	0	0	0	1887	-1	6	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	602	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_relic_upgrade_legendary"	-1	32250	1	1	0	0	0	0	0	0	0	1887	-1	7	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	603	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_rocket_upgrade_rare"	-1	32260	1	1	0	0	0	0	0	0	0	1878	-1	6	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	604	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_rocket_upgrade_legendary"	-1	32270	1	1	0	0	0	0	0	0	0	1878	-1	7	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	605	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_tech_upgrade_rare"	-1	32280	1	1	0	0	0	0	0	0	0	1891	-1	6	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	606	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_tech_upgrade_legendary"	-1	32290	1	1	0	0	0	0	0	0	0	1891	-1	7	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	607	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_enhanced_mach_pistol"	-1	32300	1	1	0	0	0	0	0	0	0	272	-1	1	1	1	2117	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	608	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_rare_mach_pistol"	-1	32310	1	1	0	0	0	0	0	0	0	272	-1	2	1	1	2118	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	609	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_legendary_mach_pistol"	-1	32320	1	1	0	0	0	0	0	0	0	272	-1	3	1	1	2119	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	610	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_enhanced_mach_pistol_mk2"	-1	32330	1	1	0	0	0	0	0	0	0	275	-1	1	1	1	2117	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	611	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_rare_mach_pistol_mk2"	-1	32340	1	1	0	0	0	0	0	0	0	275	-1	2	1	1	2118	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	612	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_legendary_mach_pistol_mk2"	-1	32350	1	1	0	0	0	0	0	0	0	275	-1	3	1	1	2119	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	613	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_enhanced_mach_pistol_mk0"	-1	32360	1	1	0	0	0	0	0	0	0	278	-1	1	1	1	2117	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	614	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_rare_mach_pistol_mk0"	-1	32370	1	1	0	0	0	0	0	0	0	278	-1	2	1	1	2118	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	615	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_legendary_mach_pistol_mk0"	-1	32380	1	1	0	0	0	0	0	0	0	278	-1	3	1	1	2119	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	616	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_enhanced_firebolter"	-1	32390	1	1	0	0	0	0	0	0	0	279	-1	1	1	1	2117	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	617	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_rare_firebolter"	-1	32400	1	1	0	0	0	0	0	0	0	279	-1	2	1	1	2118	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	618	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_legendary_firebolter"	-1	32410	1	1	0	0	0	0	0	0	0	279	-1	3	1	1	2119	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	619	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_enhanced_firebolter_mk2"	-1	32420	1	1	0	0	0	0	0	0	0	285	-1	1	1	1	2117	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	620	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_rare_firebolter_mk2"	-1	32430	1	1	0	0	0	0	0	0	0	285	-1	2	1	1	2118	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	621	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_legendary_firebolter_mk2"	-1	32440	1	1	0	0	0	0	0	0	0	285	-1	3	1	1	2119	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	622	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_enhanced_firebolter_mk3"	-1	32450	1	1	0	0	0	0	0	0	0	288	-1	1	1	1	2117	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	623	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_rare_firebolter_mk3"	-1	32460	1	1	0	0	0	0	0	0	0	288	-1	2	1	1	2118	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	624	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_legendary_firebolter_mk3"	-1	32470	1	1	0	0	0	0	0	0	0	288	-1	3	1	1	2119	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	625	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_enhanced_char_burster"	-1	32480	1	1	0	0	0	0	0	0	0	291	-1	1	1	1	2117	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	626	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_rare_char_burster"	-1	32490	1	1	0	0	0	0	0	0	0	291	-1	2	1	1	2118	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	627	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_legendary_char_burster"	-1	32500	1	1	0	0	0	0	0	0	0	291	-1	3	1	1	2119	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	628	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_enhanced_char_burster_mk2"	-1	32510	1	1	0	0	0	0	0	0	0	294	-1	1	1	1	2117	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	629	-1	-1	-1	-1	-1	-1	1	-1	-1
