"STATES"	"STATES"	"code"	"file"	"isA0"	"isA1"	"isA2"	"isA3"	"isA4"	"isA5"	"isA6"	"isA7"	"isA8"	"isA9"	"statePreventedBy"	"duration"	"onDeath"	"skillScriptParam"	"element"	"pulseRateInMs"	"pulseRateInMsClient"	"pulseSkill"	"iconOrder"	"uiIcon"	"uiIconTexture"	"unknown32"	"unknown34"	"iconBackColor"	"iconTooltipStringHellgate"	"iconTooltipStringMythos"	"iconTooltipStringAll"	"assocState1"	"assocState2"	"assocState3"	"bitmask01"	"gameFlag"	"bitmask02"
"1,63,0,-1,0,-1"	"buildup_cooldown_1"	20790	"buildup_cooldown_1"	460	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		2	"Critical Buildup1"	"skilltree_atlas"	2		-1	755	-1	-1	-1	-1	-1	0	-1	16504
"1,63,0,-1,0,-1"	"buildup_cooldown_2"	21302	"buildup_cooldown_2"	460	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	-1	0	0		2	"Critical Buildup2"	"skilltree_atlas"	2		-1	755	-1	-1	-1	-1	-1	0	-1	16504
"1,63,0,-1,0,-1"	"buildup_cooldown_3"	21558	"buildup_cooldown_3"	460	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	2	-1	0	0		2	"Critical Buildup3"	"skilltree_atlas"	2		-1	755	-1	-1	-1	-1	-1	0	-1	16504
"1,63,0,-1,0,-1"	"buildup_regeneration_1"	21814	"buildup_regeneration_1"	460	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		3	"Regeneration Buildup1"	"skilltree_atlas"	2		-1	756	-1	-1	-1	-1	-1	0	-1	16472
"1,63,0,-1,0,-1"	"buildup_regeneration_2"	22070	"buildup_regeneration_2"	460	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	-1	0	0		3	"Regeneration Buildup2"	"skilltree_atlas"	2		-1	756	-1	-1	-1	-1	-1	0	-1	16472
"1,63,0,-1,0,-1"	"buildup_regeneration_3"	22326	"buildup_regeneration_3"	460	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	2	-1	0	0		3	"Regeneration Buildup3"	"skilltree_atlas"	2		-1	756	-1	-1	-1	-1	-1	0	-1	16472
"1,63,0,-1,0,-1"	"buildup_velocity"	19780		460	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"buildup_velocity_1"	22582	"buildup_velocity_1"	467	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		4	"Shield Overload Buildup1"	"skilltree_atlas"	2		-1	757	-1	-1	-1	-1	-1	0	-1	16504
"1,63,0,-1,0,-1"	"buildup_velocity_2"	22838	"buildup_velocity_2"	467	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	-1	0	0		4	"Shield Overload Buildup2"	"skilltree_atlas"	2		-1	757	-1	-1	-1	-1	-1	0	-1	16504
"1,63,0,-1,0,-1"	"buildup_velocity_3"	23094	"buildup_velocity_3"	467	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	2	-1	0	0		4	"Shield Overload Buildup3"	"skilltree_atlas"	2		-1	757	-1	-1	-1	-1	-1	0	-1	16504
"1,63,0,-1,0,-1"	"turret_lock_down"	24886	"turret_lock_down"	318	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	17432
"1,63,0,-1,0,-1"	"beacon_mastery"	25142		276	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"3,63,0,-1,0,-1"	"sparkleWhite"	25398	"spawnQualities/sparkleWhite"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49160
"3,63,0,-1,0,-1"	"sparkleBlue"	25654	"spawnQualities/sparkleBlue"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49160
"3,63,0,-1,0,-1"	"sparklePurple"	25910	"spawnQualities/sparklePurple"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49160
"3,63,0,-1,0,-1"	"sparkleYellow"	26166	"spawnQualities/sparkleYellow"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49160
"3,63,0,-1,0,-1"	"sparkleOrange"	26422	"spawnQualities/sparkleOrange"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49160
"3,63,0,-1,0,-1"	"sparkleGreen"	26678	"spawnQualities/sparkleGreen"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49160
"3,63,0,-1,0,-1"	"sparkleTeal"	26934	"spawnQualities/sparkleTeal"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49160
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"imp_scared"	28214		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"3,63,0,-1,0,-1"	"mod_item"	28470		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49168
"1,63,0,-1,0,-1"	"Super_Footlocker"	28726	"Super_Footlocker"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16392
"1,63,0,-1,0,-1"	"converted"	29750	"converted"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16414
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"hunter_critical_mastery_chance"	12343		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16432
"1,63,0,-1,0,-1"	"hunter_critical_mastery_damage"	12599		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16432
"1,63,0,-1,0,-1"	"cannon_using"	12855	"cannon_using"	2	448	498	318	624	335	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		5	"cannon"	"skilltree_atlas"	65	"skill back big"	60	-1	-1	-1	-1	-1	-1	0	-1	17688
"1,63,0,-1,0,-1"	"use_other_hotkeys"	14647	"use_other_hotkeys"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"grim_spectre_target"	13623	"grim_spectre_target"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"meat_shield"	17207	"meatshield"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16440
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"3,63,0,-1,0,-1"	"camera_lerp"	18231		278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49232
"1,63,0,-1,0,-1"	"sfx_attack_aura"	19255	"Aura_ElementalAttack"	725	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		5	"Elemental Attack Aura"	"skilltree_atlas"	2	"skill back big"	60	-1	-1	706	-1	-1	-1	0	-1	16432
"1,63,0,-1,0,-1"	"dig_in"	20535	"DigIn"	824	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	-1	0	0		5	"Dig In"	"skilltree_atlas"	2	"skill back big"	60	-1	-1	-1	-1	-1	-1	0	-1	16440
"1,63,0,-1,0,-1"	"zombie_lord"	20791		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"summon_imp"	21047		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"summon_fire_elemental"	21303		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"summon_spectral_elemental"	21559		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"summon_physical_elemental"	21815		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"summon_electrical_elemental"	22071		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"summon_toxic_elemental"	22327		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"phase_material"	22583	"PhaseMaterial"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"enrage_target"	24887	"EnrageTarget"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"increase_healing"	25143	"IncreaseHealing"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"increase_healing_source"	25399		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		5	"Increase Healing"	"skilltree_atlas"	2	"skill back big"	60	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"toxic_armor"	25655	"ToxicArmor"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		5	"Toxic_Armor"	"skilltree_atlas"	2	"skill back big"	60	750	-1	-1	-1	-1	-1	0	-1	16504
"1,63,0,-1,0,-1"	"mind_control_command"	25911		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"mind_control_command_source"	26167		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		5	"Mind Control"	"skilltree_atlas"	2	"skill back big"	60	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"mind_control_command_target"	26423	"MindControlCommandTarget"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"3,63,0,-1,0,-1"	"fly_to_ground"	26679		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"turret_heal_mode"	13880	"TurretHealMode"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"flamecaster_missile"	14136	"FlamecasterMissile"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"sniper"	14392	"Sniper"	2	448	741	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	-1	0	0		5	"Sniper"	"skilltree_atlas"	2	"skill back big"	60	1254	-1	-1	-1	-1	-1	0	-1	16696
"1,63,0,-1,0,-1"	"sniper_stealth"	20039	"SniperStealth"	277	824	2	448	741	259	365	-1	-1	-1	-1	0	-1	0	-1	0	0		37	"Escape Icon"	"skilltree_atlas"	2	"skill back big"	60	-1	-1	-1	-1	-1	-1	0	-1	17272
"1,63,0,-1,0,-1"	"sniper_stealth_2"	20295	"SniperStealth2"	824	2	448	741	259	365	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		37	"Escape Icon"	"skilltree_atlas"	2	"skill back big"	60	-1	-1	741	-1	-1	-1	0	-1	17272
"1,63,0,-1,0,-1"	"sniper_mastery"	19001		2	741	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	-1	0	0		6	"Sniper Mastery"	"skilltree_atlas"	2	"skill back big"	60	1559	-1	-1	-1	-1	-1	0	-1	16696
"1,63,0,-1,0,-1"	"targeting_device_debuff"	14648	"TargetingDeviceDebuff"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		38	"Targeting Device"	"skilltree_atlas"	2	"skill back pointy"	3	768	-1	-1	-1	-1	-1	0	-1	81976
"1,63,0,-1,0,-1"	"denounced"	16696	"Denounced"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		38	"Denounce"	"skilltree_atlas"	2	"skill back pointy"	3	-1	-1	-1	-1	-1	-1	0	-1	81976
"1,63,0,-1,0,-1"	"escape_mastery"	16952		277	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16440
"1,63,0,-1,0,-1"	"monster_affix_speed"	17208	"MonsterAffixSpeed"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16440
"3,63,0,-1,0,-1"	"monster_affix_ignite"	17464	"MonsterAffixIgnite"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49208
"3,63,0,-1,0,-1"	"monster_affix_health"	17720	"MonsterAffixHealth"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49208
"3,63,0,-1,0,-1"	"monster_affix_jolting"	17976	"MonsterAffixJolting"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49208
"1,63,0,-1,0,-1"	"monster_affix_bughive"	18232	"MonsterAffixBugHive"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16440
"3,63,0,-1,0,-1"	"monster_affix_healing"	18488	"MonsterAffixHealing"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49208
"1,63,0,-1,0,-1"	"drainsfxdefense_boost"	19256	"drainsfxdefense_boost"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	-1	0	0		5	"Drain SFX Defense"	"skilltree_atlas"	2	"skill back big"	60	762	-1	-1	-1	-1	-1	0	-1	16440
"1,63,0,-1,0,-1"	"drainsfxdefense_curse"	19512	"drainsfxdefense_curse"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		5	"Drain SFX Defense"	"skilltree_atlas"	2	"skill back pointy"	3	-1	-1	-1	-1	-1	-1	0	-1	16440
"3,63,0,-1,0,-1"	"remove_on_unequip"	19768		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49176
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"cooldown_device_aura"	21304	"CooldownDeviceAura"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		5	"Cooldown Device"	"skilltree_atlas"	2	"skill back big"	60	767	-1	-1	-1	-1	-1	0	-1	16440
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"resurrect"	26168	"resurrect"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	20504
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"blaster_pet_area_blast"	27448		1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"blaster_pet_directed_blast"	27704		1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"3,63,0,-1,0,-1"	"effect_poison"	27960	"DOT Toxic"	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		1	"skill_blood_instant_kill"	"skilltree_atlas"	2		-1	-1	-1	1174	-1	-1	-1	0	-1	49240
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"firing_error_increasing"	28472		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"firing_error_decreasing"	28728		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"firing_error_increasing_weapon"	12345		548	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"firing_error_decreasing_weapon"	12601		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"summon_targeting_device"	29240		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
